date,product_type,product_name,unit,min_price,max_price,average_price,year,month,season
2014-03-10,SEBZE,PATLICAN UZUN,KG,1.5,4.3,2.9,2014,3,Spring
2014-03-10,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-10,SEBZE,DOMATES SALKIM,KG,1.0,3.3,2.15,2014,3,Spring
2014-03-11,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2014,3,Spring
2014-03-11,SEBZE,PATLICAN UZUN,KG,1.5,4.3,2.9,2014,3,Spring
2014-03-11,SEBZE,SOGAN KURU,KG,0.3,1.0,0.65,2014,3,Spring
2014-03-11,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-11,SEBZE,SALATALIK SILOR,KG,2.0,4.5,3.25,2014,3,Spring
2014-03-11,SEBZE,BIBER SIVRI,KG,1.5,5.0,3.25,2014,3,Spring
2014-03-12,SEBZE,SOGAN KURU,KG,0.3,1.0,0.65,2014,3,Spring
2014-03-12,SEBZE,DOMATES SALKIM,KG,1.0,3.3,2.15,2014,3,Spring
2014-03-12,SEBZE,SALATALIK SILOR,KG,2.0,4.5,3.25,2014,3,Spring
2014-03-12,SEBZE,BIBER SIVRI,KG,1.5,4.5,3.0,2014,3,Spring
2014-03-12,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2014,3,Spring
2014-03-12,SEBZE,PATLICAN UZUN,KG,1.5,4.3,2.9,2014,3,Spring
2014-03-13,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-13,SEBZE,SALATALIK SILOR,KG,2.0,4.0,3.0,2014,3,Spring
2014-03-13,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,3,Spring
2014-03-13,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2014,3,Spring
2014-03-13,SEBZE,PATLICAN UZUN,KG,1.5,3.6,2.55,2014,3,Spring
2014-03-13,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-14,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-14,SEBZE,SALATALIK SILOR,KG,2.0,4.0,3.0,2014,3,Spring
2014-03-14,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,3,Spring
2014-03-14,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2014,3,Spring
2014-03-14,SEBZE,PATLICAN UZUN,KG,1.5,3.8,2.65,2014,3,Spring
2014-03-14,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-17,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,3,Spring
2014-03-17,SEBZE,KABAK TAZE,KG,0.7,2.0,1.35,2014,3,Spring
2014-03-17,SEBZE,PATLICAN UZUN,KG,1.5,3.0,2.25,2014,3,Spring
2014-03-17,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-17,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-17,SEBZE,SALATALIK SILOR,KG,1.5,3.5,2.5,2014,3,Spring
2014-03-18,SEBZE,BIBER SIVRI,KG,1.5,4.3,2.9,2014,3,Spring
2014-03-18,SEBZE,KABAK TAZE,KG,0.6,1.8,1.2,2014,3,Spring
2014-03-18,SEBZE,PATLICAN UZUN,KG,1.5,3.3,2.4,2014,3,Spring
2014-03-18,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-18,SEBZE,DOMATES SALKIM,KG,1.0,3.0,2.0,2014,3,Spring
2014-03-18,SEBZE,SALATALIK SILOR,KG,1.5,3.5,2.5,2014,3,Spring
2014-03-19,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-19,SEBZE,SALATALIK SILOR,KG,1.5,3.5,2.5,2014,3,Spring
2014-03-19,SEBZE,BIBER SIVRI,KG,1.5,4.8,3.15,2014,3,Spring
2014-03-19,SEBZE,KABAK TAZE,KG,0.6,1.6,1.1,2014,3,Spring
2014-03-19,SEBZE,PATLICAN UZUN,KG,1.5,3.3,2.4,2014,3,Spring
2014-03-19,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-20,SEBZE,SALATALIK SILOR,KG,1.5,3.3,2.4,2014,3,Spring
2014-03-20,SEBZE,KARPUZ,KG,1.0,2.0,1.5,2014,3,Spring
2014-03-20,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-20,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,3,Spring
2014-03-20,SEBZE,KABAK TAZE,KG,0.6,1.8,1.2,2014,3,Spring
2014-03-20,SEBZE,PATLICAN UZUN,KG,1.5,3.2,2.35,2014,3,Spring
2014-03-20,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-21,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,3,Spring
2014-03-21,SEBZE,KABAK TAZE,KG,0.6,1.8,1.2,2014,3,Spring
2014-03-21,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-21,SEBZE,SALATALIK SILOR,KG,1.5,3.0,2.25,2014,3,Spring
2014-03-21,SEBZE,PATLICAN UZUN,KG,1.5,3.2,2.35,2014,3,Spring
2014-03-21,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-21,SEBZE,KARPUZ,KG,1.0,2.5,1.75,2014,3,Spring
2014-03-24,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,3,Spring
2014-03-24,SEBZE,KABAK TAZE,KG,0.6,1.8,1.2,2014,3,Spring
2014-03-24,SEBZE,PATLICAN UZUN,KG,1.5,2.8,2.15,2014,3,Spring
2014-03-24,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-24,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-24,SEBZE,SALATALIK SILOR,KG,1.5,2.8,2.15,2014,3,Spring
2014-03-24,SEBZE,KARPUZ,KG,1.0,2.5,1.75,2014,3,Spring
2014-03-25,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,3,Spring
2014-03-25,SEBZE,KABAK TAZE,KG,0.6,1.6,1.1,2014,3,Spring
2014-03-25,SEBZE,PATLICAN UZUN,KG,1.0,2.8,1.9,2014,3,Spring
2014-03-25,SEBZE,SOGAN KURU,KG,0.3,0.9,0.6,2014,3,Spring
2014-03-25,SEBZE,DOMATES SALKIM,KG,1.0,3.7,2.35,2014,3,Spring
2014-03-25,SEBZE,SALATALIK SILOR,KG,1.5,2.5,2.0,2014,3,Spring
2014-03-25,SEBZE,KARPUZ,KG,1.0,2.5,1.75,2014,3,Spring
2014-03-26,SEBZE,DOMATES SALKIM,KG,1.0,3.7,2.35,2014,3,Spring
2014-03-26,SEBZE,SALATALIK SILOR,KG,1.5,2.5,2.0,2014,3,Spring
2014-03-26,SEBZE,BIBER SIVRI,KG,1.5,4.3,2.9,2014,3,Spring
2014-03-26,SEBZE,KABAK TAZE,KG,0.6,1.7,1.15,2014,3,Spring
2014-03-26,SEBZE,PATLICAN UZUN,KG,1.0,2.8,1.9,2014,3,Spring
2014-03-26,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,3,Spring
2014-03-26,SEBZE,KARPUZ,KG,1.0,2.5,1.75,2014,3,Spring
2014-03-27,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,3,Spring
2014-03-27,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-27,SEBZE,SALATALIK SILOR,KG,1.5,2.3,1.9,2014,3,Spring
2014-03-27,SEBZE,KARPUZ,KG,1.0,2.5,1.75,2014,3,Spring
2014-03-27,SEBZE,BIBER SIVRI,KG,1.5,3.5,2.5,2014,3,Spring
2014-03-27,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,3,Spring
2014-03-27,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,3,Spring
2014-03-28,SEBZE,BIBER SIVRI,KG,1.5,3.8,2.65,2014,3,Spring
2014-03-28,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,3,Spring
2014-03-28,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,3,Spring
2014-03-28,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,3,Spring
2014-03-28,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,3,Spring
2014-03-28,SEBZE,SALATALIK SILOR,KG,1.5,2.5,2.0,2014,3,Spring
2014-03-28,SEBZE,KARPUZ,KG,1.0,2.5,1.75,2014,3,Spring
2014-03-31,SEBZE,SALATALIK SILOR,KG,1.5,3.0,2.25,2014,3,Spring
2014-03-31,SEBZE,DOMATES SALKIM,KG,1.0,3.7,2.35,2014,3,Spring
2014-03-31,SEBZE,PATLICAN UZUN,KG,1.0,2.5,1.75,2014,3,Spring
2014-03-31,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,3,Spring
2014-03-31,SEBZE,BIBER SIVRI,KG,1.5,3.5,2.5,2014,3,Spring
2014-03-31,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,3,Spring
2014-03-31,SEBZE,KARPUZ,KG,1.0,2.5,1.75,2014,3,Spring
2014-04-01,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-01,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-01,SEBZE,KARPUZ,KG,1.0,2.4,1.7,2014,4,Spring
2014-04-01,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-01,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,4,Spring
2014-04-01,SEBZE,SALATALIK SILOR,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-01,SEBZE,BIBER SIVRI,KG,1.5,3.6,2.55,2014,4,Spring
2014-04-02,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-02,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,4,Spring
2014-04-02,SEBZE,SALATALIK SILOR,KG,1.5,2.8,2.15,2014,4,Spring
2014-04-02,SEBZE,KARPUZ,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-02,SEBZE,BIBER SIVRI,KG,1.5,3.8,2.65,2014,4,Spring
2014-04-02,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-02,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-03,SEBZE,BIBER SIVRI,KG,1.5,3.6,2.55,2014,4,Spring
2014-04-03,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-03,SEBZE,SALATALIK SILOR,KG,1.5,2.8,2.15,2014,4,Spring
2014-04-03,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-03,SEBZE,DOMATES SALKIM,KG,1.0,3.5,2.25,2014,4,Spring
2014-04-03,SEBZE,PATLICAN UZUN,KG,1.0,2.2,1.6,2014,4,Spring
2014-04-03,SEBZE,KARPUZ,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-04,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-04,SEBZE,DOMATES SALKIM,KG,1.5,3.8,2.65,2014,4,Spring
2014-04-04,SEBZE,SALATALIK SILOR,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-04,SEBZE,KARPUZ,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-04,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,4,Spring
2014-04-04,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-04,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-07,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-07,SEBZE,SALATALIK SILOR,KG,1.5,2.8,2.15,2014,4,Spring
2014-04-07,SEBZE,BIBER SIVRI,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-07,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-07,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-07,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-07,SEBZE,KARPUZ,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-08,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-08,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-08,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-08,SEBZE,KARPUZ,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-08,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-08,SEBZE,SALATALIK SILOR,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-08,SEBZE,BIBER SIVRI,KG,1.5,3.8,2.65,2014,4,Spring
2014-04-09,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-09,SEBZE,SALATALIK SILOR,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-09,SEBZE,KARPUZ,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-09,SEBZE,BIBER SIVRI,KG,1.5,4.0,2.75,2014,4,Spring
2014-04-09,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-09,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-09,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-10,SEBZE,BIBER SIVRI,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-10,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-10,SEBZE,PATLICAN UZUN,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-10,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-10,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-10,SEBZE,SALATALIK SILOR,KG,1.5,2.5,2.0,2014,4,Spring
2014-04-10,SEBZE,KARPUZ,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-11,SEBZE,KARPUZ,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-11,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-11,SEBZE,PATLICAN UZUN,KG,0.75,2.4,1.58,2014,4,Spring
2014-04-11,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-11,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-11,SEBZE,SALATALIK SILOR,KG,1.5,2.5,2.0,2014,4,Spring
2014-04-11,SEBZE,BIBER SIVRI,KG,1.5,3.3,2.4,2014,4,Spring
2014-04-14,SEBZE,KARPUZ,KG,0.6,1.8,1.2,2014,4,Spring
2014-04-14,SEBZE,BIBER SIVRI,KG,1.0,2.5,1.75,2014,4,Spring
2014-04-14,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-14,SEBZE,SALATALIK SILOR,KG,1.5,2.5,2.0,2014,4,Spring
2014-04-14,SEBZE,KABAK TAZE,KG,0.5,1.7,1.1,2014,4,Spring
2014-04-14,SEBZE,PATLICAN UZUN,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-14,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-15,SEBZE,PATLICAN UZUN,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-15,SEBZE,SOGAN KURU,KG,0.3,0.8,0.55,2014,4,Spring
2014-04-15,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-15,SEBZE,SALATALIK SILOR,KG,1.0,2.3,1.65,2014,4,Spring
2014-04-15,SEBZE,KARPUZ,KG,0.6,1.9,1.25,2014,4,Spring
2014-04-15,SEBZE,BIBER SIVRI,KG,1.0,2.7,1.85,2014,4,Spring
2014-04-15,SEBZE,KABAK TAZE,KG,0.5,1.7,1.1,2014,4,Spring
2014-04-16,SEBZE,SOGAN KURU,KG,0.3,0.75,0.53,2014,4,Spring
2014-04-16,SEBZE,SALATALIK SILOR,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-16,SEBZE,DOMATES SALKIM,KG,1.5,3.5,2.5,2014,4,Spring
2014-04-16,SEBZE,KARPUZ,KG,0.6,1.8,1.2,2014,4,Spring
2014-04-16,SEBZE,BIBER SIVRI,KG,1.0,2.6,1.8,2014,4,Spring
2014-04-16,SEBZE,KABAK TAZE,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-16,SEBZE,PATLICAN UZUN,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-17,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-17,SEBZE,SALATALIK SILOR,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-17,SEBZE,BIBER SIVRI,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-17,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-17,SEBZE,PATLICAN UZUN,KG,0.6,1.8,1.2,2014,4,Spring
2014-04-17,SEBZE,SOGAN KURU,KG,0.3,0.75,0.53,2014,4,Spring
2014-04-17,SEBZE,KARPUZ,KG,0.6,1.8,1.2,2014,4,Spring
2014-04-18,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-18,SEBZE,SALATALIK SILOR,KG,1.0,2.2,1.6,2014,4,Spring
2014-04-18,SEBZE,BIBER SIVRI,KG,0.75,2.0,1.38,2014,4,Spring
2014-04-18,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-18,SEBZE,PATLICAN UZUN,KG,0.6,1.8,1.2,2014,4,Spring
2014-04-18,SEBZE,SOGAN KURU,KG,0.25,0.75,0.5,2014,4,Spring
2014-04-18,SEBZE,KARPUZ,KG,0.6,1.8,1.2,2014,4,Spring
2014-04-21,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-21,SEBZE,SALATALIK SILOR,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-21,SEBZE,BIBER SIVRI,KG,0.6,1.6,1.1,2014,4,Spring
2014-04-21,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-21,SEBZE,PATLICAN UZUN,KG,0.5,1.8,1.15,2014,4,Spring
2014-04-21,SEBZE,SOGAN KURU,KG,0.25,0.75,0.5,2014,4,Spring
2014-04-21,SEBZE,KARPUZ,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-22,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-22,SEBZE,SALATALIK SILOR,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-22,SEBZE,KARPUZ,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-22,SEBZE,BIBER SIVRI,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-22,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-22,SEBZE,PATLICAN UZUN,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-22,SEBZE,SOGAN KURU,KG,0.25,0.75,0.5,2014,4,Spring
2014-04-24,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-24,SEBZE,SALATALIK SILOR,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-24,SEBZE,BIBER SIVRI,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-24,SEBZE,KARPUZ,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-24,SEBZE,KABAK TAZE,KG,0.5,1.4,0.95,2014,4,Spring
2014-04-24,SEBZE,PATLICAN UZUN,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-24,SEBZE,SOGAN KURU,KG,0.25,0.75,0.5,2014,4,Spring
2014-04-25,SEBZE,SALATALIK SILOR,KG,1.0,2.0,1.5,2014,4,Spring
2014-04-25,SEBZE,BIBER SIVRI,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-25,SEBZE,KABAK TAZE,KG,0.5,1.4,0.95,2014,4,Spring
2014-04-25,SEBZE,PATLICAN UZUN,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-25,SEBZE,SOGAN KURU,KG,0.25,0.75,0.5,2014,4,Spring
2014-04-25,SEBZE,KARPUZ,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-25,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-28,SEBZE,KABAK TAZE,KG,0.5,1.4,0.95,2014,4,Spring
2014-04-28,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-28,SEBZE,SALATALIK SILOR,KG,0.75,1.8,1.28,2014,4,Spring
2014-04-28,SEBZE,PATLICAN UZUN,KG,0.5,1.3,0.9,2014,4,Spring
2014-04-28,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,4,Spring
2014-04-28,SEBZE,KARPUZ,KG,0.5,1.5,1.0,2014,4,Spring
2014-04-28,SEBZE,BIBER SIVRI,KG,0.5,1.3,0.9,2014,4,Spring
2014-04-29,SEBZE,KARPUZ,KG,0.5,1.7,1.1,2014,4,Spring
2014-04-29,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-29,SEBZE,SALATALIK SILOR,KG,0.75,1.8,1.28,2014,4,Spring
2014-04-29,SEBZE,KABAK TAZE,KG,0.5,1.3,0.9,2014,4,Spring
2014-04-29,SEBZE,PATLICAN UZUN,KG,0.5,1.3,0.9,2014,4,Spring
2014-04-29,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,4,Spring
2014-04-29,SEBZE,BIBER SIVRI,KG,0.5,1.3,0.9,2014,4,Spring
2014-04-30,SEBZE,PATLICAN UZUN,KG,0.5,1.2,0.85,2014,4,Spring
2014-04-30,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,4,Spring
2014-04-30,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,4,Spring
2014-04-30,SEBZE,SALATALIK SILOR,KG,0.75,1.8,1.28,2014,4,Spring
2014-04-30,SEBZE,KARPUZ,KG,0.5,1.6,1.05,2014,4,Spring
2014-04-30,SEBZE,BIBER SIVRI,KG,0.5,1.3,0.9,2014,4,Spring
2014-04-30,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,4,Spring
2014-05-02,SEBZE,DOMATES SALKIM,KG,1.5,3.0,2.25,2014,5,Spring
2014-05-02,SEBZE,SALATALIK SILOR,KG,0.7,1.7,1.2,2014,5,Spring
2014-05-02,SEBZE,BIBER SIVRI,KG,0.4,1.2,0.8,2014,5,Spring
2014-05-02,SEBZE,KARPUZ,KG,0.5,1.6,1.05,2014,5,Spring
2014-05-02,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-02,SEBZE,PATLICAN UZUN,KG,0.4,1.2,0.8,2014,5,Spring
2014-05-02,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,5,Spring
2014-05-05,SEBZE,KABAK TAZE,KG,0.5,1.7,1.1,2014,5,Spring
2014-05-05,SEBZE,PATLICAN UZUN,KG,0.4,1.4,0.9,2014,5,Spring
2014-05-05,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,5,Spring
2014-05-05,SEBZE,DOMATES SALKIM,KG,1.0,2.5,1.75,2014,5,Spring
2014-05-05,SEBZE,SALATALIK SILOR,KG,0.7,2.0,1.35,2014,5,Spring
2014-05-05,SEBZE,KARPUZ,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-05,SEBZE,BIBER SIVRI,KG,0.4,1.3,0.85,2014,5,Spring
2014-05-06,SEBZE,BIBER SIVRI,KG,0.4,1.2,0.8,2014,5,Spring
2014-05-06,SEBZE,KABAK TAZE,KG,0.5,1.8,1.15,2014,5,Spring
2014-05-06,SEBZE,KARPUZ,KG,0.5,1.6,1.05,2014,5,Spring
2014-05-06,SEBZE,PATLICAN UZUN,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-06,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,5,Spring
2014-05-06,SEBZE,DOMATES SALKIM,KG,1.0,2.5,1.75,2014,5,Spring
2014-05-06,SEBZE,SALATALIK SILOR,KG,0.7,1.8,1.25,2014,5,Spring
2014-05-07,SEBZE,KABAK TAZE,KG,0.5,1.8,1.15,2014,5,Spring
2014-05-07,SEBZE,PATLICAN UZUN,KG,0.5,1.4,0.95,2014,5,Spring
2014-05-07,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,5,Spring
2014-05-07,SEBZE,DOMATES SALKIM,KG,1.0,2.5,1.75,2014,5,Spring
2014-05-07,SEBZE,SALATALIK SILOR,KG,0.7,1.8,1.25,2014,5,Spring
2014-05-07,SEBZE,KARPUZ,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-07,SEBZE,BIBER SIVRI,KG,0.4,1.2,0.8,2014,5,Spring
2014-05-08,SEBZE,BIBER SIVRI,KG,0.4,1.0,0.7,2014,5,Spring
2014-05-08,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-08,SEBZE,PATLICAN UZUN,KG,0.5,1.3,0.9,2014,5,Spring
2014-05-08,SEBZE,SOGAN KURU,KG,0.25,0.7,0.48,2014,5,Spring
2014-05-08,SEBZE,DOMATES SALKIM,KG,1.0,2.5,1.75,2014,5,Spring
2014-05-08,SEBZE,SALATALIK SILOR,KG,0.7,1.8,1.25,2014,5,Spring
2014-05-08,SEBZE,KARPUZ,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-09,SEBZE,BIBER SIVRI,KG,0.4,1.2,0.8,2014,5,Spring
2014-05-09,SEBZE,KABAK TAZE,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-09,SEBZE,PATLICAN UZUN,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-09,SEBZE,SOGAN KURU,KG,0.2,0.7,0.45,2014,5,Spring
2014-05-09,SEBZE,DOMATES SALKIM,KG,1.0,2.5,1.75,2014,5,Spring
2014-05-09,SEBZE,SALATALIK SILOR,KG,0.7,1.8,1.25,2014,5,Spring
2014-05-09,SEBZE,KARPUZ,KG,0.5,1.4,0.95,2014,5,Spring
2014-05-12,SEBZE,DOMATES SALKIM,KG,1.0,2.5,1.75,2014,5,Spring
2014-05-12,SEBZE,SALATALIK SILOR,KG,0.7,1.8,1.25,2014,5,Spring
2014-05-12,SEBZE,KABAK TAZE,KG,0.5,1.8,1.15,2014,5,Spring
2014-05-12,SEBZE,PATLICAN UZUN,KG,0.5,1.8,1.15,2014,5,Spring
2014-05-12,SEBZE,SOGAN KURU,KG,0.2,0.7,0.45,2014,5,Spring
2014-05-12,SEBZE,KARPUZ,KG,0.5,1.5,1.0,2014,5,Spring
2014-05-12,SEBZE,BIBER SIVRI,KG,0.4,1.0,0.7,2014,5,Spring
2014-05-13,SEBZE,BIBER SIVRI,KG,0.4,1.0,0.7,2014,5,Spring
