,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
335,01/05/2024,SEBZE,BİBER ÇARLİSTON,kg,10.0,35.0,22.5
336,01/05/2024,SEBZE,MARUL AYSBERG,adet,5.0,30.0,17.5
337,01/05/2024,SEBZE,MANTAR,kg,15.0,40.0,27.5
338,01/05/2024,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
339,01/05/2024,SEBZE,BİBER KIRMIZI,kg,13.0,37.0,25.0
340,01/05/2024,SEBZE,LAHANA  BEYAZ,kg,5.0,17.0,11.0
341,01/05/2024,SEBZE,PIRASA,kg,4.0,21.0,12.5
342,01/05/2024,SEBZE,PAZI,adet,4.0,20.0,12.0
343,01/05/2024,SEBZE,BİBER  KIL ACI,kg,10.0,55.0,32.5
344,01/05/2024,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25.0
345,01/05/2024,SEBZE,DOMATES (DİĞER),kg,7.0,38.0,22.5
346,01/05/2024,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
347,01/05/2024,SEBZE,DOMATES  SALKIM,kg,12.0,30.0,21.0
348,01/05/2024,SEBZE,TURP  SIYAH,kg,3.0,28.0,15.5
349,01/05/2024,SEBZE,MARUL KIVIRCIK,adet,5.0,32.0,18.5
350,01/05/2024,SEBZE,YERELMASI,kg,5.0,17.0,11.0
351,01/05/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,30.0,17.0
352,01/05/2024,İTHAL,MANGO,adet,10.0,50.0,30.0
353,01/05/2024,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25.0
354,01/05/2024,SEBZE,MARUL LOLOROSSO,adet,5.0,30.0,17.5
355,01/05/2024,SEBZE,BİBER CİN,kg,4.0,50.0,27.0
356,01/05/2024,SEBZE,DOMATES CHERRY,kg,8.0,33.0,20.5
357,01/05/2024,MEYVE,AYVA,kg,8.0,34.0,21.0
358,01/05/2024,MEYVE,ARMUT  S.MARIA,kg,10.0,35.0,22.5
359,01/05/2024,MEYVE,CILEK,kg,50.0,100.0,75.0
360,01/05/2024,MEYVE,ELMA  AMASYA,kg,10.0,32.0,21.0
361,01/05/2024,MEYVE,ELMA  STARKING,kg,15.0,28.0,21.5
362,01/05/2024,MEYVE,GREYFURT,kg,5.0,15.0,10.0
363,01/05/2024,SEBZE,KAVUN DİĞER,kg,5.0,45.0,25.0
364,01/05/2024,SEBZE,KARPUZ,kg,3.0,30.0,16.5
365,01/05/2024,MEYVE,NAR,kg,10.0,30.0,20.0
366,01/05/2024,MEYVE,KESTANE,kg,90.0,180.0,135.0
367,01/05/2024,MEYVE,MANDALİNA,kg,5.0,28.0,16.5
368,01/05/2024,MEYVE,MUZ  YERLI,kg,10.0,50.0,30.0
369,01/05/2024,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
370,01/05/2024,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14.0
371,01/05/2024,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
372,01/05/2024,MEYVE,LİMON DİĞER ,kg,8.0,14.0,11.0
373,01/05/2024,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
374,01/05/2024,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
375,01/05/2024,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
376,01/05/2024,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
377,01/05/2024,SEBZE,DOMATES  BEEF,kg,10.0,34.0,22.0
378,01/05/2024,MEYVE,KIVI  ,kg,10.0,60.0,35.0
379,01/05/2024,İTHAL,ZENCEFİL,kg,60.0,180.0,120.0
380,01/05/2024,İTHAL,BİBER KALİFORNİYA,kg,30.0,65.0,47.5
381,01/05/2024,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35.0
382,01/05/2024,MEYVE,ELMA GSMİT,kg,10.0,33.0,21.5
383,01/05/2024,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30.0
384,01/05/2024,SEBZE,SALATALIK  SİLOR,kg,8.0,30.0,19.0
385,01/05/2024,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
386,01/05/2024,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21.0
387,01/05/2024,İTHAL,SARIMSAK  İTHAL,kg,20.0,140.0,80.0
388,01/05/2024,MEYVE,PORTAKAL WASHINGTON,kg,7.0,17.0,12.0
389,01/05/2024,MEYVE,ÜZÜM  BEYAZ,kg,10.0,75.0,42.5
390,01/05/2024,SEBZE,BİBER  MEKSİKA,kg,8.0,50.0,29.0
391,01/05/2024,MEYVE,ÜZÜM  SİYAH,kg,23.0,60.0,41.5
392,01/05/2024,SEBZE,ALABAŞ,kg,4.0,10.0,7.0
393,01/05/2024,MEYVE,MANDALİNA SATSUMA,kg,5.0,17.0,11.0
394,01/05/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,35.0,22.5
395,01/05/2024,SEBZE,DOMATES PEMBE,kg,10.0,37.0,23.5
396,01/05/2024,SEBZE,HAVUÇ(TAKOZ),kg,5.0,26.0,15.5
397,01/05/2024,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
398,01/05/2024,SEBZE,PATATES TAZE,kg,5.0,18.0,11.5
399,01/05/2024,SEBZE,MANTAR (İSTİRİDYE),kg,30.0,92.0,61.0
400,01/05/2024,SEBZE,BİBER KÖY(MAZO),kg,10.0,45.0,27.5
401,01/05/2024,SEBZE,LAHANA KARA,kg,10.0,20.0,15.0
402,01/05/2024,MEYVE,ELMA FUJİ,kg,9.0,30.0,19.5
403,01/05/2024,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
404,01/05/2024,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
405,01/05/2024,MEYVE,ERİK  ANJELIKA,kg,10.0,50.0,30.0
406,01/05/2024,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
407,01/05/2024,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,45.0,27.5
408,01/05/2024,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
409,01/05/2024,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
410,01/05/2024,İTHAL,AVAKADO,adet,10.0,32.0,21.0
411,01/05/2024,İTHAL,ANANAS,adet,20.0,64.0,42.0
412,01/05/2024,İTHAL,MUZ  ITHAL,kg,20.0,70.0,45.0
413,01/05/2024,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
414,01/05/2024,MEYVE,PORTAKAL   FINIKE,kg,10.0,17.0,13.5
415,01/05/2024,SEBZE,BROKOLI,kg,5.0,30.0,17.5
416,01/05/2024,MEYVE,CENNET ELMASI,kg,10.0,60.0,35.0
417,01/05/2024,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,12.0,10.0
418,01/05/2024,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
419,01/05/2024,SEBZE,Y.REYHAN,adet,4.0,15.0,9.5
420,01/05/2024,SEBZE,BAKLA,kg,7.0,35.0,21.0
421,01/05/2024,SEBZE,BORULCE,kg,25.0,60.0,42.5
422,01/05/2024,SEBZE,BİBER  SİVRİ,kg,10.0,55.0,32.5
423,01/05/2024,SEBZE,BİBER  DOLMA,kg,8.0,40.0,24.0
424,01/05/2024,SEBZE,FASULYE   AYSE,kg,10.0,70.0,40.0
425,01/05/2024,SEBZE,FASULYE   CALI,kg,10.0,50.0,30.0
426,01/05/2024,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35.0
427,01/05/2024,SEBZE,HAVUÇ,kg,5.0,15.0,10.0
428,01/05/2024,SEBZE,ISPANAK,kg,5.0,40.0,22.5
429,01/05/2024,SEBZE,KABAK TAZE,kg,10.0,37.0,23.5
430,01/05/2024,SEBZE,KABAK  BAL,kg,5.0,27.0,16.0
431,01/05/2024,SEBZE,KEREVIZ,kg,10.0,28.0,19.0
432,01/05/2024,SEBZE,MARUL,adet,5.0,23.0,14.0
433,01/05/2024,SEBZE,PATLICAN  UZUN,kg,8.0,28.0,18.0
434,01/05/2024,SEBZE,PATLICAN TOPAN,kg,8.0,40.0,24.0
435,01/05/2024,SEBZE,PANCAR,kg,5.0,18.0,11.5
436,01/05/2024,SEBZE,SOĞAN   TAZE,kg,10.0,55.0,32.5
437,01/05/2024,SEBZE,SOĞAN   KURU,kg,4.0,20.0,12.0
438,01/05/2024,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14.0
439,01/05/2024,SEBZE,KARNABAHAR,kg,5.0,21.0,13.0
440,01/06/2024,MEYVE,NAR,kg,10.0,30.0,20.0
441,01/06/2024,MEYVE,KESTANE,kg,60.0,190.0,125.0
442,01/06/2024,MEYVE,MANDALİNA,kg,5.0,20.0,12.5
443,01/06/2024,MEYVE,MUZ  YERLI,kg,10.0,45.0,27.5
444,01/06/2024,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
445,01/06/2024,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14.0
446,01/06/2024,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
447,01/06/2024,MEYVE,LİMON DİĞER ,kg,8.0,14.0,11.0
448,01/06/2024,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
449,01/06/2024,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
450,01/06/2024,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
451,01/06/2024,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
452,01/06/2024,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
453,01/06/2024,MEYVE,ERİK  ANJELIKA,kg,10.0,50.0,30.0
454,01/06/2024,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
455,01/06/2024,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,45.0,27.5
456,01/06/2024,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
457,01/06/2024,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
458,01/06/2024,İTHAL,AVAKADO,adet,10.0,30.0,20.0
459,01/06/2024,İTHAL,ANANAS,adet,20.0,60.0,40.0
460,01/06/2024,İTHAL,MUZ  ITHAL,kg,20.0,65.0,42.5
461,01/06/2024,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
462,01/06/2024,MEYVE,PORTAKAL   FINIKE,kg,10.0,17.0,13.5
463,01/06/2024,SEBZE,BROKOLI,kg,5.0,30.0,17.5
464,01/06/2024,MEYVE,CENNET ELMASI,kg,10.0,60.0,35.0
465,01/06/2024,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,12.0,10.0
466,01/06/2024,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
467,01/06/2024,SEBZE,Y.REYHAN,adet,4.0,15.0,9.5
468,01/06/2024,SEBZE,BAKLA,kg,7.0,35.0,21.0
469,01/06/2024,SEBZE,BORULCE,kg,25.0,50.0,37.5
470,01/06/2024,SEBZE,BİBER  SİVRİ,kg,10.0,50.0,30.0
471,01/06/2024,SEBZE,BİBER  DOLMA,kg,8.0,37.0,22.5
472,01/06/2024,SEBZE,FASULYE   AYSE,kg,10.0,65.0,37.5
473,01/06/2024,SEBZE,FASULYE   CALI,kg,10.0,50.0,30.0
474,01/06/2024,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35.0
475,01/06/2024,SEBZE,HAVUÇ,kg,5.0,15.0,10.0
476,01/06/2024,SEBZE,ISPANAK,kg,5.0,40.0,22.5
477,01/06/2024,SEBZE,KABAK TAZE,kg,10.0,35.0,22.5
478,01/06/2024,SEBZE,KABAK  BAL,kg,5.0,27.0,16.0
479,01/06/2024,SEBZE,KEREVIZ,kg,10.0,28.0,19.0
480,01/06/2024,SEBZE,MARUL,adet,5.0,23.0,14.0
481,01/06/2024,SEBZE,PATLICAN  UZUN,kg,8.0,30.0,19.0
482,01/06/2024,SEBZE,PATLICAN TOPAN,kg,8.0,35.0,21.5
483,01/06/2024,SEBZE,PANCAR,kg,5.0,18.0,11.5
484,01/06/2024,SEBZE,SOĞAN   TAZE,kg,10.0,55.0,32.5
485,01/06/2024,SEBZE,SOĞAN   KURU,kg,4.0,20.0,12.0
486,01/06/2024,SEBZE,TURP  SIYAH,kg,3.0,28.0,15.5
487,01/06/2024,SEBZE,MARUL KIVIRCIK,adet,5.0,32.0,18.5
488,01/06/2024,SEBZE,YERELMASI,kg,5.0,17.0,11.0
489,01/06/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,30.0,17.0
490,01/06/2024,İTHAL,MANGO,adet,10.0,50.0,30.0
491,01/06/2024,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25.0
492,01/06/2024,SEBZE,MARUL LOLOROSSO,adet,5.0,30.0,17.5
493,01/06/2024,SEBZE,BİBER CİN,kg,4.0,40.0,22.0
494,01/06/2024,SEBZE,DOMATES CHERRY,kg,8.0,33.0,20.5
495,01/06/2024,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
496,01/06/2024,SEBZE,DOMATES  BEEF,kg,10.0,32.0,21.0
497,01/06/2024,MEYVE,KIVI  ,kg,10.0,60.0,35.0
498,01/06/2024,İTHAL,ZENCEFİL,kg,60.0,180.0,120.0
499,01/06/2024,İTHAL,BİBER KALİFORNİYA,kg,30.0,65.0,47.5
500,01/06/2024,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35.0
501,01/06/2024,MEYVE,ELMA GSMİT,kg,10.0,33.0,21.5
502,01/06/2024,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30.0
503,01/06/2024,SEBZE,SALATALIK  SİLOR,kg,8.0,40.0,24.0
504,01/06/2024,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
505,01/06/2024,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21.0
506,01/06/2024,İTHAL,SARIMSAK  İTHAL,kg,20.0,140.0,80.0
507,01/06/2024,MEYVE,PORTAKAL WASHINGTON,kg,7.0,17.0,12.0
508,01/06/2024,MEYVE,ÜZÜM  BEYAZ,kg,10.0,75.0,42.5
509,01/06/2024,SEBZE,BİBER  MEKSİKA,kg,8.0,46.0,27.0
510,01/06/2024,MEYVE,ÜZÜM  SİYAH,kg,23.0,60.0,41.5
511,01/06/2024,SEBZE,ALABAŞ,kg,4.0,10.0,7.0
512,01/06/2024,MEYVE,MANDALİNA SATSUMA,kg,5.0,15.0,10.0
513,01/06/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,35.0,22.5
514,01/06/2024,SEBZE,DOMATES PEMBE,kg,10.0,35.0,22.5
515,01/06/2024,SEBZE,HAVUÇ(TAKOZ),kg,5.0,20.0,12.5
516,01/06/2024,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
517,01/06/2024,SEBZE,PATATES TAZE,kg,5.0,18.0,11.5
518,01/06/2024,SEBZE,MANTAR (İSTİRİDYE),kg,30.0,92.0,61.0
519,01/06/2024,SEBZE,BİBER KÖY(MAZO),kg,10.0,40.0,25.0
520,01/06/2024,SEBZE,LAHANA KARA,kg,10.0,20.0,15.0
521,01/06/2024,MEYVE,ELMA FUJİ,kg,9.0,30.0,19.5
522,01/06/2024,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14.0
523,01/06/2024,SEBZE,KARNABAHAR,kg,5.0,20.0,12.5
524,01/06/2024,SEBZE,TURP  KIRMIZI,kg,4.0,20.0,12.0
525,01/06/2024,SEBZE,SEMIZ OTU,adet,8.0,15.0,11.5
526,01/06/2024,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30.0
527,01/06/2024,SEBZE,SARIMSAK  KURU,kg,15.0,80.0,47.5
528,01/06/2024,SEBZE,PATATES  CALMA,kg,5.0,23.0,14.0
529,01/06/2024,SEBZE,BİBER ÇARLİSTON,kg,10.0,32.0,21.0
530,01/06/2024,SEBZE,MARUL AYSBERG,adet,5.0,30.0,17.5
531,01/06/2024,SEBZE,MANTAR,kg,15.0,40.0,27.5
532,01/06/2024,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
533,01/06/2024,SEBZE,BİBER KIRMIZI,kg,13.0,37.0,25.0
534,01/06/2024,SEBZE,LAHANA  BEYAZ,kg,5.0,12.0,8.5
535,01/06/2024,SEBZE,PIRASA,kg,4.0,21.0,12.5
536,01/06/2024,SEBZE,PAZI,adet,4.0,20.0,12.0
537,01/06/2024,SEBZE,BİBER  KIL ACI,kg,10.0,50.0,30.0
538,01/06/2024,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25.0
539,01/06/2024,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21.0
540,01/06/2024,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
541,01/06/2024,SEBZE,DOMATES  SALKIM,kg,12.0,30.0,21.0
542,01/06/2024,MEYVE,AYVA,kg,8.0,34.0,21.0
543,01/06/2024,MEYVE,ARMUT  S.MARIA,kg,10.0,35.0,22.5
544,01/06/2024,MEYVE,CILEK,kg,50.0,85.0,67.5
545,01/06/2024,MEYVE,ELMA  AMASYA,kg,10.0,32.0,21.0
546,01/06/2024,MEYVE,ELMA  STARKING,kg,15.0,28.0,21.5
547,01/06/2024,MEYVE,GREYFURT,kg,5.0,15.0,10.0
548,01/06/2024,SEBZE,KAVUN DİĞER,kg,5.0,45.0,25.0
549,01/06/2024,SEBZE,KARPUZ,kg,3.0,30.0,16.5
550,01/08/2024,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25.0
551,01/08/2024,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21.0
552,01/08/2024,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
553,01/08/2024,SEBZE,DOMATES  SALKIM,kg,12.0,30.0,21.0
554,01/08/2024,SEBZE,TURP  SIYAH,kg,3.0,28.0,15.5
555,01/08/2024,SEBZE,MARUL KIVIRCIK,adet,5.0,32.0,18.5
556,01/08/2024,SEBZE,YERELMASI,kg,5.0,17.0,11.0
557,01/08/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,30.0,17.0
558,01/08/2024,İTHAL,MANGO,adet,10.0,50.0,30.0
559,01/08/2024,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25.0
560,01/08/2024,SEBZE,MARUL LOLOROSSO,adet,5.0,30.0,17.5
561,01/08/2024,SEBZE,BİBER CİN,kg,4.0,40.0,22.0
562,01/08/2024,SEBZE,DOMATES CHERRY,kg,8.0,33.0,20.5
563,01/08/2024,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
564,01/08/2024,SEBZE,DOMATES  BEEF,kg,10.0,32.0,21.0
565,01/08/2024,MEYVE,KIVI  ,kg,10.0,60.0,35.0
566,01/08/2024,İTHAL,ZENCEFİL,kg,60.0,180.0,120.0
567,01/08/2024,İTHAL,BİBER KALİFORNİYA,kg,30.0,65.0,47.5
568,01/08/2024,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35.0
569,01/08/2024,MEYVE,ELMA GSMİT,kg,10.0,33.0,21.5
570,01/08/2024,MEYVE,AYVA,kg,8.0,34.0,21.0
571,01/08/2024,MEYVE,ARMUT  S.MARIA,kg,10.0,35.0,22.5
572,01/08/2024,MEYVE,CILEK,kg,50.0,85.0,67.5
573,01/08/2024,MEYVE,ELMA  AMASYA,kg,10.0,32.0,21.0
574,01/08/2024,MEYVE,ELMA  STARKING,kg,15.0,28.0,21.5
575,01/08/2024,MEYVE,GREYFURT,kg,5.0,15.0,10.0
576,01/08/2024,SEBZE,KAVUN DİĞER,kg,5.0,45.0,25.0
577,01/08/2024,SEBZE,KARPUZ,kg,3.0,30.0,16.5
578,01/08/2024,MEYVE,NAR,kg,10.0,30.0,20.0
579,01/08/2024,MEYVE,KESTANE,kg,60.0,190.0,125.0
580,01/08/2024,MEYVE,MANDALİNA,kg,5.0,20.0,12.5
581,01/08/2024,MEYVE,MUZ  YERLI,kg,10.0,45.0,27.5
582,01/08/2024,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
583,01/08/2024,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14.0
584,01/08/2024,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
585,01/08/2024,MEYVE,LİMON DİĞER ,kg,8.0,14.0,11.0
586,01/08/2024,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
587,01/08/2024,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
588,01/08/2024,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
589,01/08/2024,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
590,01/08/2024,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
591,01/08/2024,MEYVE,ERİK  ANJELIKA,kg,10.0,50.0,30.0
592,01/08/2024,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
593,01/08/2024,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,45.0,27.5
594,01/08/2024,MEYVE,ELMA  GOLDEN,kg,6.0,33.0,19.5
595,01/08/2024,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
596,01/08/2024,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30.0
597,01/08/2024,SEBZE,SALATALIK  SİLOR,kg,8.0,40.0,24.0
598,01/08/2024,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
599,01/08/2024,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21.0
600,01/08/2024,İTHAL,SARIMSAK  İTHAL,kg,20.0,140.0,80.0
601,01/08/2024,MEYVE,PORTAKAL WASHINGTON,kg,7.0,17.0,12.0
602,01/08/2024,MEYVE,ÜZÜM  BEYAZ,kg,10.0,75.0,42.5
603,01/08/2024,SEBZE,BİBER  MEKSİKA,kg,8.0,46.0,27.0
604,01/08/2024,MEYVE,ÜZÜM  SİYAH,kg,23.0,60.0,41.5
605,01/08/2024,SEBZE,ALABAŞ,kg,4.0,10.0,7.0
606,01/08/2024,MEYVE,MANDALİNA SATSUMA,kg,5.0,15.0,10.0
607,01/08/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,35.0,22.5
608,01/08/2024,SEBZE,DOMATES PEMBE,kg,10.0,35.0,22.5
609,01/08/2024,SEBZE,HAVUÇ(TAKOZ),kg,5.0,20.0,12.5
610,01/08/2024,MEYVE,LİMON LAMAS,kg,6.0,17.0,11.5
611,01/08/2024,SEBZE,PATATES TAZE,kg,5.0,18.0,11.5
612,01/08/2024,SEBZE,MANTAR (İSTİRİDYE),kg,30.0,92.0,61.0
613,01/08/2024,SEBZE,BİBER KÖY(MAZO),kg,10.0,40.0,25.0
614,01/08/2024,SEBZE,LAHANA KARA,kg,10.0,20.0,15.0
615,01/08/2024,MEYVE,ELMA FUJİ,kg,9.0,30.0,19.5
616,01/08/2024,İTHAL,AVAKADO,adet,10.0,30.0,20.0
617,01/08/2024,İTHAL,ANANAS,adet,20.0,60.0,40.0
618,01/08/2024,İTHAL,MUZ  ITHAL,kg,20.0,65.0,42.5
619,01/08/2024,İTHAL,HINDISTAN CEVIZI,adet,10.0,45.0,27.5
620,01/08/2024,MEYVE,PORTAKAL   FINIKE,kg,10.0,17.0,13.5
621,01/08/2024,SEBZE,BROKOLI,kg,5.0,30.0,17.5
622,01/08/2024,MEYVE,CENNET ELMASI,kg,10.0,60.0,35.0
623,01/08/2024,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,12.0,10.0
624,01/08/2024,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
625,01/08/2024,SEBZE,Y.REYHAN,adet,4.0,15.0,9.5
626,01/08/2024,SEBZE,BAKLA,kg,7.0,35.0,21.0
627,01/08/2024,SEBZE,BORULCE,kg,25.0,50.0,37.5
628,01/08/2024,SEBZE,BİBER  SİVRİ,kg,10.0,50.0,30.0
629,01/08/2024,SEBZE,BİBER  DOLMA,kg,8.0,37.0,22.5
630,01/08/2024,SEBZE,FASULYE   AYSE,kg,10.0,65.0,37.5
631,01/08/2024,SEBZE,FASULYE   CALI,kg,10.0,50.0,30.0
632,01/08/2024,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35.0
633,01/08/2024,SEBZE,HAVUÇ,kg,5.0,15.0,10.0
634,01/08/2024,SEBZE,ISPANAK,kg,5.0,40.0,22.5
635,01/08/2024,SEBZE,KABAK TAZE,kg,10.0,35.0,22.5
636,01/08/2024,SEBZE,KABAK  BAL,kg,5.0,27.0,16.0
637,01/08/2024,SEBZE,KEREVIZ,kg,10.0,28.0,19.0
638,01/08/2024,SEBZE,MARUL,adet,5.0,23.0,14.0
639,01/08/2024,SEBZE,PATLICAN  UZUN,kg,8.0,30.0,19.0
640,01/08/2024,SEBZE,PATLICAN TOPAN,kg,8.0,35.0,21.5
641,01/08/2024,SEBZE,PANCAR,kg,5.0,18.0,11.5
642,01/08/2024,SEBZE,SOĞAN   TAZE,kg,10.0,55.0,32.5
643,01/08/2024,SEBZE,SOĞAN   KURU,kg,4.0,20.0,12.0
644,01/08/2024,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14.0
645,01/08/2024,SEBZE,KARNABAHAR,kg,5.0,20.0,12.5
646,01/08/2024,SEBZE,TURP  KIRMIZI,kg,4.0,20.0,12.0
647,01/08/2024,SEBZE,SEMIZ OTU,adet,8.0,15.0,11.5
648,01/08/2024,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30.0
649,01/08/2024,SEBZE,SARIMSAK  KURU,kg,15.0,80.0,47.5
650,01/08/2024,SEBZE,PATATES  CALMA,kg,5.0,23.0,14.0
651,01/08/2024,SEBZE,BİBER ÇARLİSTON,kg,10.0,32.0,21.0
652,01/08/2024,SEBZE,MARUL AYSBERG,adet,5.0,30.0,17.5
653,01/08/2024,SEBZE,MANTAR,kg,15.0,40.0,27.5
654,01/08/2024,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
655,01/08/2024,SEBZE,BİBER KIRMIZI,kg,13.0,37.0,25.0
656,01/08/2024,SEBZE,LAHANA  BEYAZ,kg,5.0,12.0,8.5
657,01/08/2024,SEBZE,PIRASA,kg,4.0,21.0,12.5
658,01/08/2024,SEBZE,PAZI,adet,4.0,20.0,12.0
659,01/08/2024,SEBZE,BİBER  KIL ACI,kg,10.0,50.0,30.0
660,01/09/2024,MEYVE,ARMUT  S.MARIA,kg,10.0,40.0,25.0
661,01/09/2024,MEYVE,CILEK,kg,50.0,80.0,65.0
662,01/09/2024,MEYVE,ELMA  AMASYA,kg,10.0,35.0,22.5
663,01/09/2024,MEYVE,ELMA  STARKING,kg,15.0,26.0,20.5
664,01/09/2024,MEYVE,GREYFURT,kg,5.0,15.0,10.0
665,01/09/2024,SEBZE,KAVUN DİĞER,kg,5.0,45.0,25.0
666,01/09/2024,SEBZE,KARPUZ,kg,3.0,24.0,13.5
667,01/09/2024,MEYVE,NAR,kg,10.0,35.0,22.5
668,01/09/2024,MEYVE,KESTANE,kg,60.0,200.0,130.0
669,01/09/2024,MEYVE,MANDALİNA,kg,5.0,20.0,12.5
670,01/09/2024,MEYVE,MUZ  YERLI,kg,10.0,45.0,27.5
671,01/09/2024,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
672,01/09/2024,MEYVE,PORTAKAL  VALENCIA,kg,8.0,20.0,14.0
673,01/09/2024,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
674,01/09/2024,MEYVE,LİMON DİĞER ,kg,8.0,17.0,12.5
675,01/09/2024,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
676,01/09/2024,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
