,URUN_ADI,ORTALAMA_FIYAT,YIL,SEZON
9007,SALATALIK  SİLOR,40.0,2025,Winter
9008,DOMATES  SALKIM,50.0,2025,Winter
9009,KARPUZ,27.5,2025,Winter
9010,SALATALIK  SİLOR,40.0,2025,Winter
9011,DOMATES  SALKIM,50.0,2025,Winter
9012,KARPUZ,27.5,2025,Winter
9013,SALATALIK  SİLOR,40.0,2025,Winter
9014,DOMATES  SALKIM,50.0,2025,Winter
9015,KARPUZ,27.5,2025,Winter
9016,SALATALIK  SİLOR,40.0,2025,Winter
9017,DOMATES  SALKIM,50.0,2025,Winter
9018,KARPUZ,27.5,2025,Winter
9019,SALATALIK  SİLOR,40.0,2025,Winter
9020,DOMATES  SALKIM,50.0,2025,Winter
9021,KARPUZ,27.5,2025,Winter
9022,SALATALIK  SİLOR,40.0,2025,Winter
9023,DOMATES  SALKIM,50.0,2025,Winter
9024,KARPUZ,27.5,2025,Winter
9025,SALATALIK  SİLOR,40.0,2025,Winter
9026,DOMATES  SALKIM,50.0,2025,Winter
9027,KARPUZ,27.5,2025,Winter
9028,SALATALIK  SİLOR,42.5,2025,Winter
9029,DOMATES  SALKIM,50.0,2025,Winter
9030,KARPUZ,27.5,2025,Winter
9031,SALATALIK  SİLOR,42.5,2025,Winter
9032,DOMATES  SALKIM,50.0,2025,Winter
9033,KARPUZ,27.5,2025,Winter
9034,SALATALIK  SİLOR,42.5,2025,Winter
9035,DOMATES  SALKIM,50.0,2025,Winter
9036,KARPUZ,27.5,2025,Winter
9037,SALATALIK  SİLOR,42.5,2025,Winter
9038,DOMATES  SALKIM,50.0,2025,Winter
9039,KARPUZ,27.5,2025,Winter
9040,SALATALIK  SİLOR,42.5,2025,Winter
9041,DOMATES  SALKIM,50.0,2025,Winter
9042,KARPUZ,27.5,2025,Winter
9043,SALATALIK  SİLOR,42.5,2025,Winter
9044,DOMATES  SALKIM,50.0,2025,Winter
9045,KARPUZ,27.5,2025,Winter
9046,SALATALIK  SİLOR,42.5,2025,Winter
9047,DOMATES  SALKIM,50.0,2025,Winter
9048,KARPUZ,27.5,2025,Winter
9049,SALATALIK  SİLOR,42.5,2025,Winter
9050,DOMATES  SALKIM,50.0,2025,Winter
9051,KARPUZ,27.5,2025,Winter
9052,SALATALIK  SİLOR,42.5,2025,Winter
9053,DOMATES  SALKIM,50.0,2025,Winter
9054,KARPUZ,27.5,2025,Winter
9055,SALATALIK  SİLOR,42.5,2025,Winter
9056,DOMATES  SALKIM,45.0,2025,Winter
9057,KARPUZ,27.5,2025,Winter
9058,SALATALIK  SİLOR,42.5,2025,Winter
9059,DOMATES  SALKIM,45.0,2025,Winter
9060,KARPUZ,27.5,2025,Winter
9061,SALATALIK  SİLOR,42.5,2025,Winter
9062,DOMATES  SALKIM,45.0,2025,Winter
9063,KARPUZ,27.5,2025,Winter
9064,SALATALIK  SİLOR,42.5,2025,Winter
9065,DOMATES  SALKIM,45.0,2025,Winter
9066,KARPUZ,27.5,2025,Winter
9067,SALATALIK  SİLOR,42.5,2025,Winter
9068,DOMATES  SALKIM,45.0,2025,Winter
9069,KARPUZ,27.5,2025,Winter
9070,SALATALIK  SİLOR,42.5,2025,Winter
9071,DOMATES  SALKIM,47.5,2025,Winter
9072,KARPUZ,27.5,2025,Winter
9073,SALATALIK  SİLOR,42.5,2025,Winter
9074,DOMATES  SALKIM,47.5,2025,Winter
9075,KARPUZ,27.5,2025,Winter
9076,SALATALIK  SİLOR,42.5,2025,Winter
9077,DOMATES  SALKIM,45.0,2025,Winter
9078,KARPUZ,27.5,2025,Winter
9079,SALATALIK  SİLOR,42.5,2025,Winter
9080,DOMATES  SALKIM,45.0,2025,Winter
9081,KARPUZ,27.5,2025,Winter
9082,SALATALIK  SİLOR,42.5,2025,Winter
9083,DOMATES  SALKIM,45.0,2025,Winter
9084,KARPUZ,27.5,2025,Winter
9085,SALATALIK  SİLOR,42.5,2025,Winter
9086,DOMATES  SALKIM,45.0,2025,Winter
9087,KARPUZ,27.5,2025,Winter
9088,SALATALIK  SİLOR,42.5,2025,Winter
9089,DOMATES  SALKIM,45.0,2025,Winter
9090,KARPUZ,27.5,2025,Winter
9091,SALATALIK  SİLOR,42.5,2025,Winter
9092,DOMATES  SALKIM,45.0,2025,Winter
9093,KARPUZ,27.5,2025,Winter
9094,KARPUZ,27.5,2025,Winter
9095,DOMATES  SALKIM,45.0,2025,Winter
9096,SALATALIK  SİLOR,42.5,2025,Winter
9097,KARPUZ,27.5,2025,Winter
9098,DOMATES  SALKIM,45.0,2025,Winter
9099,SALATALIK  SİLOR,42.5,2025,Winter
9100,KARPUZ,27.5,2025,Winter
9101,DOMATES  SALKIM,45.0,2025,Winter
9102,SALATALIK  SİLOR,42.5,2025,Winter
9103,KARPUZ,27.5,2025,Winter
9104,DOMATES  SALKIM,45.0,2025,Winter
9105,SALATALIK  SİLOR,42.5,2025,Winter
9106,KARPUZ,27.5,2025,Winter
9107,DOMATES  SALKIM,45.0,2025,Winter
9108,SALATALIK  SİLOR,42.5,2025,Winter
9109,KARPUZ,27.5,2025,Winter
9110,DOMATES  SALKIM,42.5,2025,Winter
9111,SALATALIK  SİLOR,42.5,2025,Winter
9112,KARPUZ,27.5,2025,Winter
9113,DOMATES  SALKIM,42.5,2025,Winter
9114,SALATALIK  SİLOR,42.5,2025,Winter
9115,KARPUZ,27.5,2025,Winter
9116,DOMATES  SALKIM,42.5,2025,Winter
9117,SALATALIK  SİLOR,42.5,2025,Winter
9118,KARPUZ,27.5,2025,Winter
9119,DOMATES  SALKIM,42.5,2025,Winter
9120,SALATALIK  SİLOR,42.5,2025,Winter
9121,KARPUZ,27.5,2025,Winter
9122,DOMATES  SALKIM,42.5,2025,Winter
9123,SALATALIK  SİLOR,42.5,2025,Winter
9124,KARPUZ,27.5,2025,Winter
9125,DOMATES  SALKIM,42.5,2025,Winter
9126,SALATALIK  SİLOR,42.5,2025,Winter
9127,KARPUZ,27.5,2025,Winter
9128,DOMATES  SALKIM,42.5,2025,Winter
9129,SALATALIK  SİLOR,42.5,2025,Winter
9130,KARPUZ,27.5,2025,Winter
9131,DOMATES  SALKIM,42.5,2025,Winter
9132,SALATALIK  SİLOR,42.5,2025,Winter
9133,DOMATES  SALKIM,42.5,2025,Winter
9134,SALATALIK  SİLOR,55.0,2025,Winter
9135,KARPUZ,22.5,2025,Winter
9136,DOMATES  SALKIM,42.5,2025,Winter
9137,SALATALIK  SİLOR,55.0,2025,Winter
9138,KARPUZ,22.5,2025,Winter
9139,DOMATES  SALKIM,45.0,2025,Winter
9140,SALATALIK  SİLOR,57.5,2025,Winter
9141,KARPUZ,22.5,2025,Winter
9142,DOMATES  SALKIM,45.0,2025,Winter
9143,SALATALIK  SİLOR,57.5,2025,Winter
9144,KARPUZ,22.5,2025,Winter
9145,DOMATES  SALKIM,40.0,2025,Spring
9146,SALATALIK  SİLOR,57.5,2025,Spring
9147,KARPUZ,22.5,2025,Spring
9148,DOMATES  SALKIM,42.5,2025,Spring
9149,SALATALIK  SİLOR,52.5,2025,Spring
9150,KARPUZ,22.5,2025,Spring
9151,DOMATES  SALKIM,42.5,2025,Spring
9152,SALATALIK  SİLOR,52.5,2025,Spring
9153,KARPUZ,22.5,2025,Spring
9154,DOMATES  SALKIM,42.5,2025,Spring
9155,KARPUZ,22.5,2025,Spring
9156,SALATALIK  SİLOR,52.5,2025,Spring
9157,DOMATES  SALKIM,42.5,2025,Spring
9158,KARPUZ,22.5,2025,Spring
9159,SALATALIK  SİLOR,52.5,2025,Spring
9160,DOMATES  SALKIM,42.5,2025,Spring
9161,KARPUZ,25.0,2025,Spring
9162,SALATALIK  SİLOR,52.5,2025,Spring
9163,DOMATES  SALKIM,42.5,2025,Spring
9164,KARPUZ,25.0,2025,Spring
9165,SALATALIK  SİLOR,52.5,2025,Spring
9166,DOMATES  SALKIM,42.5,2025,Spring
9167,KARPUZ,25.0,2025,Spring
9168,SALATALIK  SİLOR,55.0,2025,Spring
9169,DOMATES  SALKIM,42.5,2025,Spring
9170,KARPUZ,25.0,2025,Spring
9171,SALATALIK  SİLOR,55.0,2025,Spring
9172,DOMATES  SALKIM,42.5,2025,Spring
9173,KARPUZ,25.0,2025,Spring
9174,SALATALIK  SİLOR,55.0,2025,Spring
9175,DOMATES  SALKIM,42.5,2025,Spring
9176,KARPUZ,25.0,2025,Spring
9177,SALATALIK  SİLOR,55.0,2025,Spring
9178,DOMATES  SALKIM,42.5,2025,Spring
9179,KARPUZ,25.0,2025,Spring
9180,SALATALIK  SİLOR,55.0,2025,Spring
9181,DOMATES  SALKIM,42.5,2025,Spring
9182,KARPUZ,25.0,2025,Spring
9183,SALATALIK  SİLOR,55.0,2025,Spring
9184,DOMATES  SALKIM,45.0,2025,Spring
9185,KARPUZ,35.0,2025,Spring
9186,SALATALIK  SİLOR,55.0,2025,Spring
9187,DOMATES  SALKIM,37.5,2025,Spring
9188,KARPUZ,35.0,2025,Spring
9189,SALATALIK  SİLOR,50.0,2025,Spring
9190,DOMATES  SALKIM,37.5,2025,Spring
9191,KARPUZ,35.0,2025,Spring
9192,SALATALIK  SİLOR,50.0,2025,Spring
9193,DOMATES  SALKIM,37.5,2025,Spring
9194,KARPUZ,35.0,2025,Spring
9195,SALATALIK  SİLOR,50.0,2025,Spring
9196,DOMATES  SALKIM,37.5,2025,Spring
9197,KARPUZ,35.0,2025,Spring
9198,SALATALIK  SİLOR,50.0,2025,Spring
9199,DOMATES  SALKIM,37.5,2025,Spring
9200,KARPUZ,35.0,2025,Spring
9201,SALATALIK  SİLOR,50.0,2025,Spring
9202,DOMATES  SALKIM,37.5,2025,Spring
9203,KARPUZ,35.0,2025,Spring
9204,SALATALIK  SİLOR,52.5,2025,Spring
9205,DOMATES  SALKIM,37.5,2025,Spring
9206,KARPUZ,35.0,2025,Spring
9207,SALATALIK  SİLOR,52.5,2025,Spring
9208,DOMATES  SALKIM,37.5,2025,Spring
9209,KARPUZ,37.5,2025,Spring
9210,SALATALIK  SİLOR,52.5,2025,Spring
9211,DOMATES  SALKIM,37.5,2025,Spring
9212,KARPUZ,37.5,2025,Spring
9213,SALATALIK  SİLOR,52.5,2025,Spring
9214,DOMATES  SALKIM,32.5,2025,Spring
9215,KARPUZ,37.5,2025,Spring
9216,SALATALIK  SİLOR,52.5,2025,Spring
9217,DOMATES  SALKIM,35.0,2025,Spring
9218,KARPUZ,37.5,2025,Spring
9219,SALATALIK  SİLOR,57.5,2025,Spring
9220,DOMATES  SALKIM,35.0,2025,Spring
9221,KARPUZ,37.5,2025,Spring
9222,SALATALIK  SİLOR,57.5,2025,Spring
9223,DOMATES  SALKIM,32.5,2025,Spring
9224,KARPUZ,37.5,2025,Spring
9225,SALATALIK  SİLOR,52.5,2025,Spring
9226,DOMATES  SALKIM,30.0,2025,Spring
9227,KARPUZ,37.5,2025,Spring
9228,SALATALIK  SİLOR,52.5,2025,Spring
9229,DOMATES  SALKIM,35.0,2025,Spring
9230,KARPUZ,35.0,2025,Spring
9231,SALATALIK  SİLOR,47.5,2025,Spring
9232,DOMATES  SALKIM,32.5,2025,Spring
9233,KARPUZ,35.0,2025,Spring
9234,SALATALIK  SİLOR,47.5,2025,Spring
9235,DOMATES  SALKIM,32.5,2025,Spring
9236,KARPUZ,35.0,2025,Spring
9237,SALATALIK  SİLOR,47.5,2025,Spring
9238,DOMATES  SALKIM,32.5,2025,Spring
9239,KARPUZ,32.5,2025,Spring
9240,SALATALIK  SİLOR,47.5,2025,Spring
9241,DOMATES  SALKIM,32.5,2025,Spring
9242,KARPUZ,32.5,2025,Spring
9243,SALATALIK  SİLOR,47.5,2025,Spring
9244,KARPUZ,32.5,2025,Spring
9245,DOMATES  SALKIM,35.0,2025,Spring
9246,SALATALIK  SİLOR,35.0,2025,Spring
9247,KARPUZ,32.5,2025,Spring
9248,DOMATES  SALKIM,32.5,2025,Spring
9249,SALATALIK  SİLOR,35.0,2025,Spring
9250,KARPUZ,30.0,2025,Spring
9251,DOMATES  SALKIM,32.5,2025,Spring
9252,SALATALIK  SİLOR,35.0,2025,Spring
9253,KARPUZ,30.0,2025,Spring
9254,DOMATES  SALKIM,32.5,2025,Spring
9255,SALATALIK  SİLOR,32.5,2025,Spring
9256,KARPUZ,30.0,2025,Spring
9257,DOMATES  SALKIM,30.0,2025,Spring
9258,SALATALIK  SİLOR,32.5,2025,Spring
9259,KARPUZ,30.0,2025,Spring
9260,DOMATES  SALKIM,30.0,2025,Spring
9261,SALATALIK  SİLOR,32.5,2025,Spring
9262,KARPUZ,30.0,2025,Spring
9263,DOMATES  SALKIM,30.0,2025,Spring
9264,SALATALIK  SİLOR,30.0,2025,Spring
9265,KARPUZ,30.0,2025,Spring
9266,DOMATES  SALKIM,30.0,2025,Spring
9267,SALATALIK  SİLOR,30.0,2025,Spring
9268,KARPUZ,30.0,2025,Spring
9269,DOMATES  SALKIM,30.0,2025,Spring
9270,SALATALIK  SİLOR,30.0,2025,Spring
9271,KARPUZ,32.5,2025,Spring
9272,DOMATES  SALKIM,30.0,2025,Spring
9273,SALATALIK  SİLOR,30.0,2025,Spring
9274,KARPUZ,32.5,2025,Spring
9275,DOMATES  SALKIM,30.0,2025,Spring
9276,SALATALIK  SİLOR,30.0,2025,Spring
9277,KARPUZ,32.5,2025,Spring
9278,DOMATES  SALKIM,30.0,2025,Spring
9279,SALATALIK  SİLOR,30.0,2025,Spring
9280,KARPUZ,32.5,2025,Spring
9281,DOMATES  SALKIM,30.0,2025,Spring
9282,SALATALIK  SİLOR,30.0,2025,Spring
9283,KARPUZ,32.5,2025,Spring
9284,DOMATES  SALKIM,30.0,2025,Spring
9285,SALATALIK  SİLOR,27.5,2025,Spring
9286,KARPUZ,35.0,2025,Spring
9287,DOMATES  SALKIM,30.0,2025,Spring
9288,SALATALIK  SİLOR,27.5,2025,Spring
9289,KARPUZ,35.0,2025,Spring
9290,DOMATES  SALKIM,30.0,2025,Spring
9291,SALATALIK  SİLOR,27.5,2025,Spring
9292,KARPUZ,35.0,2025,Spring
9293,DOMATES  SALKIM,30.0,2025,Spring
9294,SALATALIK  SİLOR,27.5,2025,Spring
9295,KARPUZ,35.0,2025,Spring
9296,DOMATES  SALKIM,30.0,2025,Spring
9297,SALATALIK  SİLOR,27.5,2025,Spring
9298,KARPUZ,35.0,2025,Spring
9299,DOMATES  SALKIM,30.0,2025,Spring
9300,SALATALIK  SİLOR,27.5,2025,Spring
9301,KARPUZ,35.0,2025,Spring
9302,DOMATES  SALKIM,30.0,2025,Spring
9303,SALATALIK  SİLOR,27.5,2025,Spring
9304,KARPUZ,35.0,2025,Spring
9305,DOMATES  SALKIM,30.0,2025,Spring
9306,SALATALIK  SİLOR,27.5,2025,Spring
9307,KARPUZ,35.0,2025,Spring
9308,DOMATES  SALKIM,30.0,2025,Spring
9309,SALATALIK  SİLOR,27.5,2025,Spring
9310,KARPUZ,35.0,2025,Spring
9311,DOMATES  SALKIM,30.0,2025,Spring
9312,SALATALIK  SİLOR,22.5,2025,Spring
9313,KARPUZ,32.5,2025,Spring
9314,DOMATES  SALKIM,30.0,2025,Spring
9315,SALATALIK  SİLOR,22.5,2025,Spring
9316,KARPUZ,32.5,2025,Spring
9317,DOMATES  SALKIM,30.0,2025,Spring
9318,SALATALIK  SİLOR,22.5,2025,Spring
9319,KARPUZ,32.5,2025,Spring
9320,DOMATES  SALKIM,30.0,2025,Spring
9321,SALATALIK  SİLOR,22.5,2025,Spring
9322,KARPUZ,32.5,2025,Spring
9323,DOMATES  SALKIM,30.0,2025,Spring
9324,SALATALIK  SİLOR,22.5,2025,Spring
9325,KARPUZ,30.0,2025,Spring
9326,DOMATES  SALKIM,27.5,2025,Spring
9327,SALATALIK  SİLOR,22.5,2025,Spring
9328,KARPUZ,30.0,2025,Spring
9329,DOMATES  SALKIM,27.5,2025,Spring
9330,SALATALIK  SİLOR,22.5,2025,Spring
9331,KARPUZ,30.0,2025,Spring
9332,DOMATES  SALKIM,27.5,2025,Spring
9333,SALATALIK  SİLOR,22.5,2025,Spring
9334,DOMATES  SALKIM,30.0,2025,Spring
9335,SALATALIK  SİLOR,22.5,2025,Spring
9336,KARPUZ,35.0,2025,Spring
9337,DOMATES  SALKIM,30.0,2025,Spring
9338,SALATALIK  SİLOR,22.5,2025,Spring
9339,KARPUZ,35.0,2025,Spring
9340,DOMATES  SALKIM,30.0,2025,Spring
9341,SALATALIK  SİLOR,22.5,2025,Spring
9342,KARPUZ,32.5,2025,Spring
9343,DOMATES  SALKIM,30.0,2025,Spring
9344,SALATALIK  SİLOR,22.5,2025,Spring
9345,KARPUZ,32.5,2025,Spring
9346,DOMATES  SALKIM,27.5,2025,Spring
9347,SALATALIK  SİLOR,22.5,2025,Spring
9348,KARPUZ,30.0,2025,Spring
9349,KARPUZ,30.0,2025,Spring
9350,DOMATES  SALKIM,27.5,2025,Spring
9351,SALATALIK  SİLOR,22.5,2025,Spring
9352,KARPUZ,25.0,2025,Spring
9353,DOMATES  SALKIM,25.0,2025,Spring
9354,SALATALIK  SİLOR,22.5,2025,Spring
9355,KARPUZ,25.0,2025,Spring
9356,DOMATES  SALKIM,25.0,2025,Spring
9357,SALATALIK  SİLOR,22.5,2025,Spring
9358,KARPUZ,25.0,2025,Spring
9359,DOMATES  SALKIM,25.0,2025,Spring
9360,SALATALIK  SİLOR,22.5,2025,Spring
9361,KARPUZ,27.5,2025,Spring
9362,DOMATES  SALKIM,25.0,2025,Spring
9363,SALATALIK  SİLOR,22.5,2025,Spring
9364,KARPUZ,27.5,2025,Spring
9365,DOMATES  SALKIM,25.0,2025,Spring
9366,SALATALIK  SİLOR,22.5,2025,Spring
9367,KARPUZ,27.5,2025,Spring
9368,DOMATES  SALKIM,25.0,2025,Spring
9369,SALATALIK  SİLOR,22.5,2025,Spring
9370,KARPUZ,27.5,2025,Spring
9371,DOMATES  SALKIM,25.0,2025,Spring
9372,SALATALIK  SİLOR,22.5,2025,Spring
9373,KARPUZ,22.5,2025,Spring
9374,DOMATES  SALKIM,20.0,2025,Spring
9375,SALATALIK  SİLOR,22.5,2025,Spring
9376,KARPUZ,22.5,2025,Spring
9377,DOMATES  SALKIM,20.0,2025,Spring
9378,SALATALIK  SİLOR,22.5,2025,Spring
9379,KARPUZ,20.0,2025,Summer
9380,DOMATES  SALKIM,20.0,2025,Summer
9381,SALATALIK  SİLOR,22.5,2025,Summer
9382,KARPUZ,17.5,2025,Summer
9383,DOMATES  SALKIM,20.0,2025,Summer
9384,SALATALIK  SİLOR,27.5,2025,Summer
9385,DOMATES  SALKIM,20.0,2025,Summer
9386,KARPUZ,17.5,2025,Summer
9387,SALATALIK  SİLOR,27.5,2025,Summer
9388,DOMATES  SALKIM,20.0,2025,Summer
9389,KARPUZ,17.5,2025,Summer
9390,SALATALIK  SİLOR,27.5,2025,Summer
9391,DOMATES  SALKIM,20.0,2025,Summer
9392,KARPUZ,17.5,2025,Summer
9393,SALATALIK  SİLOR,27.5,2025,Summer
9394,DOMATES  SALKIM,22.5,2025,Summer
9395,KARPUZ,17.5,2025,Summer
9396,SALATALIK  SİLOR,27.5,2025,Summer
9397,DOMATES  SALKIM,22.5,2025,Summer
9398,KARPUZ,17.5,2025,Summer
9399,SALATALIK  SİLOR,27.5,2025,Summer
9400,DOMATES  SALKIM,22.5,2025,Summer
9401,KARPUZ,17.5,2025,Summer
9402,SALATALIK  SİLOR,22.5,2025,Summer
9403,DOMATES  SALKIM,22.5,2025,Summer
9404,KARPUZ,17.5,2025,Summer
9405,SALATALIK  SİLOR,22.5,2025,Summer
9406,DOMATES  SALKIM,22.5,2025,Summer
9407,KARPUZ,17.5,2025,Summer
9408,SALATALIK  SİLOR,22.5,2025,Summer
9409,DOMATES  SALKIM,22.5,2025,Summer
9410,KARPUZ,17.5,2025,Summer
9411,SALATALIK  SİLOR,22.5,2025,Summer
9412,DOMATES  SALKIM,22.5,2025,Summer
9413,KARPUZ,17.5,2025,Summer
9414,SALATALIK  SİLOR,22.5,2025,Summer
9415,DOMATES  SALKIM,22.5,2025,Summer
9416,KARPUZ,15.0,2025,Summer
9417,SALATALIK  SİLOR,15.0,2025,Summer
9418,DOMATES  SALKIM,20.0,2025,Summer
9419,KARPUZ,15.0,2025,Summer
9420,SALATALIK  SİLOR,15.0,2025,Summer
9421,DOMATES  SALKIM,20.0,2025,Summer
9422,KARPUZ,15.0,2025,Summer
9423,SALATALIK  SİLOR,15.0,2025,Summer
9424,DOMATES  SALKIM,20.0,2025,Summer
9425,KARPUZ,15.0,2025,Summer
9426,SALATALIK  SİLOR,15.0,2025,Summer
9427,DOMATES  SALKIM,20.0,2025,Summer
9428,KARPUZ,15.0,2025,Summer
9429,SALATALIK  SİLOR,15.0,2025,Summer
9430,DOMATES  SALKIM,20.0,2025,Summer
9431,KARPUZ,15.0,2025,Summer
9432,SALATALIK  SİLOR,15.0,2025,Summer
9433,DOMATES  SALKIM,20.0,2025,Summer
9434,KARPUZ,15.0,2025,Summer
9435,SALATALIK  SİLOR,15.0,2025,Summer
9436,DOMATES  SALKIM,20.0,2025,Summer
9437,KARPUZ,12.5,2025,Summer
9438,SALATALIK  SİLOR,15.0,2025,Summer
9439,DOMATES  SALKIM,20.0,2025,Summer
9440,KARPUZ,12.5,2025,Summer
9441,SALATALIK  SİLOR,20.0,2025,Summer
9442,DOMATES  SALKIM,20.0,2025,Summer
9443,KARPUZ,12.5,2025,Summer
9444,SALATALIK  SİLOR,20.0,2025,Summer
9445,DOMATES  SALKIM,20.0,2025,Summer
9446,KARPUZ,12.5,2025,Summer
9447,SALATALIK  SİLOR,20.0,2025,Summer
9448,KARPUZ,8.75,2025,Summer
9449,SALATALIK  SİLOR,20.0,2025,Summer
9450,DOMATES  SALKIM,20.0,2025,Summer
9451,KARPUZ,8.75,2025,Summer
9452,SALATALIK  SİLOR,20.0,2025,Summer
9453,DOMATES  SALKIM,25.0,2025,Summer
9454,KARPUZ,8.75,2025,Summer
9455,SALATALIK  SİLOR,20.0,2025,Summer
9456,DOMATES  SALKIM,25.0,2025,Summer
9457,KARPUZ,7.5,2025,Summer
9458,SALATALIK  SİLOR,17.5,2025,Summer
9459,DOMATES  SALKIM,25.0,2025,Summer
9460,KARPUZ,7.5,2025,Summer
9461,DOMATES  SALKIM,25.0,2025,Summer
9462,SALATALIK  SİLOR,17.5,2025,Summer
9463,KARPUZ,7.5,2025,Summer
9464,DOMATES  SALKIM,25.0,2025,Summer
9465,SALATALIK  SİLOR,17.5,2025,Summer
9466,KARPUZ,7.5,2025,Summer
9467,DOMATES  SALKIM,25.0,2025,Summer
9468,SALATALIK  SİLOR,17.5,2025,Summer
9469,KARPUZ,7.5,2025,Summer
9470,DOMATES  SALKIM,25.0,2025,Summer
9471,SALATALIK  SİLOR,17.5,2025,Summer
9472,KARPUZ,7.5,2025,Summer
9473,DOMATES  SALKIM,30.0,2025,Summer
9474,SALATALIK  SİLOR,17.5,2025,Summer
9475,KARPUZ,7.5,2025,Summer
9476,DOMATES  SALKIM,30.0,2025,Summer
9477,SALATALIK  SİLOR,17.5,2025,Summer
9478,KARPUZ,7.5,2025,Summer
9479,DOMATES  SALKIM,30.0,2025,Summer
9480,SALATALIK  SİLOR,20.0,2025,Summer
9481,DOMATES  SALKIM,25.0,2025,Summer
9482,SALATALIK  SİLOR,20.0,2025,Summer
9483,KARPUZ,7.5,2025,Summer
9484,SALATALIK  SİLOR,11.0,2025,Summer
9485,DOMATES  SALKIM,25.0,2025,Summer
9486,KARPUZ,5.5,2025,Summer
9487,SALATALIK  SİLOR,11.0,2025,Summer
9488,DOMATES  SALKIM,25.0,2025,Summer
9489,KARPUZ,5.5,2025,Summer
9490,DOMATES  SALKIM,27.5,2025,Summer
9491,KARPUZ,5.5,2025,Summer
9492,SALATALIK  SİLOR,13.5,2025,Summer
9493,DOMATES  SALKIM,32.5,2025,Summer
9494,SALATALIK  SİLOR,13.5,2025,Summer
9495,KARPUZ,5.5,2025,Summer
9496,DOMATES  SALKIM,27.5,2025,Summer
9497,SALATALIK  SİLOR,18.5,2025,Summer
9498,KARPUZ,5.5,2025,Summer
9499,DOMATES  SALKIM,27.5,2025,Summer
9500,SALATALIK  SİLOR,18.5,2025,Summer
9501,KARPUZ,5.5,2025,Summer
9502,DOMATES  SALKIM,25.0,2025,Summer
9503,KARPUZ,5.5,2025,Summer
9504,SALATALIK  SİLOR,18.5,2025,Summer
9505,DOMATES  SALKIM,25.0,2025,Summer
9506,KARPUZ,6.5,2025,Summer
9507,SALATALIK  SİLOR,18.5,2025,Summer
9508,DOMATES  SALKIM,27.5,2025,Summer
9509,KARPUZ,6.5,2025,Summer
9510,SALATALIK  SİLOR,16.0,2025,Summer
9511,DOMATES  SALKIM,25.0,2025,Summer
9512,KARPUZ,6.5,2025,Summer
9513,SALATALIK  SİLOR,16.0,2025,Summer
9514,DOMATES  SALKIM,22.5,2025,Summer
9515,KARPUZ,6.5,2025,Summer
9516,SALATALIK  SİLOR,16.0,2025,Summer
9517,DOMATES  SALKIM,22.5,2025,Summer
9518,KARPUZ,6.5,2025,Summer
9519,SALATALIK  SİLOR,16.0,2025,Summer
9520,DOMATES  SALKIM,25.0,2025,Summer
9521,KARPUZ,7.5,2025,Summer
9522,SALATALIK  SİLOR,16.0,2025,Summer
9523,DOMATES  SALKIM,25.0,2025,Summer
9524,KARPUZ,7.5,2025,Summer
9525,SALATALIK  SİLOR,16.0,2025,Summer
9526,DOMATES  SALKIM,25.0,2025,Summer
9527,KARPUZ,7.5,2025,Summer
9528,SALATALIK  SİLOR,16.0,2025,Summer
9529,DOMATES  SALKIM,25.0,2025,Summer
9530,KARPUZ,7.5,2025,Summer
9531,SALATALIK  SİLOR,16.0,2025,Summer
9532,KARPUZ,7.5,2025,Summer
9533,SALATALIK  SİLOR,16.0,2025,Summer
9534,DOMATES  SALKIM,25.0,2025,Summer
9535,KARPUZ,7.5,2025,Summer
9536,SALATALIK  SİLOR,16.0,2025,Summer
9537,DOMATES  SALKIM,25.0,2025,Summer
9538,KARPUZ,7.5,2025,Summer
9539,SALATALIK  SİLOR,16.0,2025,Summer
9540,DOMATES  SALKIM,25.0,2025,Summer
9541,KARPUZ,7.5,2025,Summer
9542,SALATALIK  SİLOR,20.0,2025,Summer
9543,DOMATES  SALKIM,25.0,2025,Summer
9544,KARPUZ,7.5,2025,Summer
9545,SALATALIK  SİLOR,20.0,2025,Summer
9546,DOMATES  SALKIM,25.0,2025,Summer
9547,KARPUZ,7.5,2025,Summer
9548,SALATALIK  SİLOR,20.0,2025,Summer
9549,DOMATES  SALKIM,25.0,2025,Summer
9550,KARPUZ,7.5,2025,Summer
9551,SALATALIK  SİLOR,20.0,2025,Summer
9552,DOMATES  SALKIM,25.0,2025,Summer
9553,KARPUZ,6.5,2025,Summer
9554,SALATALIK  SİLOR,22.5,2025,Summer
9555,DOMATES  SALKIM,30.0,2025,Summer
9556,KARPUZ,6.0,2025,Summer
9557,SALATALIK  SİLOR,25.0,2025,Summer
9558,KARPUZ,6.0,2025,Summer
9559,SALATALIK  SİLOR,25.0,2025,Summer
9560,KARPUZ,6.0,2025,Summer
9561,SALATALIK  SİLOR,25.0,2025,Summer
9562,KARPUZ,6.0,2025,Summer
9563,SALATALIK  SİLOR,25.0,2025,Summer
9564,KARPUZ,6.0,2025,Summer
9565,SALATALIK  SİLOR,25.0,2025,Summer
9566,KARPUZ,6.5,2025,Summer
9567,SALATALIK  SİLOR,25.0,2025,Summer
9568,KARPUZ,6.5,2025,Summer
9569,SALATALIK  SİLOR,25.0,2025,Summer
9570,KARPUZ,6.5,2025,Summer
9571,SALATALIK  SİLOR,25.0,2025,Summer
9572,KARPUZ,6.5,2025,Summer
