_id,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
27304,2024-10-15T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,60.0,40
27305,2024-10-15T00:00:00,SEBZE,DOMATES PEMBE,kg,15.0,50.0,32.5
27306,2024-10-15T00:00:00,MEYVE,LİMON LAMAS,kg,15.0,40.0,27.5
27307,2024-10-15T00:00:00,SEBZE,PATATES TAZE,kg,8.0,20.0,14
27308,2024-10-15T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
27309,2024-10-15T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,25.0,65.0,45
27310,2024-10-15T00:00:00,SEBZE,FASULYE CİNO,kg,30.0,50.0,40
27311,2024-10-15T00:00:00,SEBZE,DOMATES (KOKTEYL),kg,20.0,60.0,40
27312,2024-10-15T00:00:00,SEBZE,BİBER SİVRİ (DİĞER),kg,20.0,50.0,35
27313,2024-10-15T00:00:00,SEBZE,HAVUÇ BEYPAZARI,kg,8.0,15.0,11.5
27314,2024-10-15T00:00:00,SEBZE,KAVUN KIRKAĞAÇ,kg,7.0,15.0,11
27315,2024-10-15T00:00:00,SEBZE,SOĞAN MOR,kg,15.0,30.0,22.5
27316,2024-10-15T00:00:00,SEBZE,TURP DİĞER,kg,6.0,15.0,10.5
27317,2024-10-15T00:00:00,SEBZE,SALATALIK ÇENGELKÖY,kg,15.0,40.0,27.5
27318,2024-10-15T00:00:00,SEBZE,BROKOLI,kg,20.0,40.0,30
27319,2024-10-15T00:00:00,MEYVE,CENNET ELMASI,kg,15.0,50.0,32.5
27320,2024-10-15T00:00:00,MEYVE,ŞEFTALI,kg,20.0,60.0,40
27321,2024-10-15T00:00:00,SEBZE,Y.REYHAN,adet,8.0,20.0,14
27322,2024-10-15T00:00:00,SEBZE,BAMYA,kg,50.0,110.0,80
27323,2024-10-15T00:00:00,SEBZE,BORULCE,kg,50.0,90.0,70
27324,2024-10-15T00:00:00,SEBZE,BİBER  SİVRİ,kg,20.0,60.0,40
27325,2024-10-15T00:00:00,SEBZE,BİBER  DOLMA,kg,15.0,60.0,37.5
27326,2024-10-15T00:00:00,SEBZE,FASULYE   AYSE,kg,40.0,80.0,60
27327,2024-10-15T00:00:00,SEBZE,FASULYE   CALI,kg,30.0,75.0,52.5
27328,2024-10-15T00:00:00,SEBZE,BARBUNYA TAZE,kg,45.0,100.0,72.5
27329,2024-10-15T00:00:00,SEBZE,HAVUÇ,kg,10.0,20.0,15
27330,2024-10-15T00:00:00,SEBZE,ISPANAK,kg,15.0,30.0,22.5
27331,2024-10-15T00:00:00,SEBZE,KABAK TAZE,kg,15.0,40.0,27.5
27332,2024-10-15T00:00:00,SEBZE,KABAK  BAL,kg,5.0,20.0,12.5
27333,2024-10-15T00:00:00,SEBZE,KEREVIZ,kg,15.0,35.0,25
27334,2024-10-15T00:00:00,SEBZE,MARUL,adet,10.0,35.0,22.5
27335,2024-10-15T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,35.0,23
27336,2024-10-15T00:00:00,SEBZE,PATLICAN TOPAN,kg,12.0,35.0,23.5
27337,2024-10-15T00:00:00,SEBZE,PATATES DİĞER,kg,8.0,15.0,11.5
27338,2024-10-15T00:00:00,SEBZE,PANCAR,kg,8.0,15.0,11.5
27339,2024-10-15T00:00:00,SEBZE,SOĞAN   TAZE,kg,15.0,35.0,25
27340,2024-10-15T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,18.0,13
27341,2024-10-15T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,5.0,15.0,10
27342,2024-10-15T00:00:00,SEBZE,KARNABAHAR,kg,15.0,35.0,25
27343,2024-10-15T00:00:00,SEBZE,TURP  KIRMIZI,kg,10.0,20.0,15
27344,2024-10-15T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
27345,2024-10-15T00:00:00,SEBZE,SEMIZ OTU,adet,5.0,10.0,7.5
27346,2024-10-15T00:00:00,SEBZE,SARIMSAK  KURU,kg,60.0,140.0,100
27347,2024-10-15T00:00:00,SEBZE,PATATES  CALMA,kg,10.0,18.0,14
27348,2024-10-15T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,15.0,65.0,40
27349,2024-10-15T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,35.0,23.5
27350,2024-10-15T00:00:00,SEBZE,MANTAR,kg,45.0,100.0,72.5
27351,2024-10-15T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
27352,2024-10-15T00:00:00,SEBZE,BİBER KIRMIZI,kg,20.0,60.0,40
27353,2024-10-15T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,15.0,10
27354,2024-10-15T00:00:00,SEBZE,PIRASA,kg,10.0,25.0,17.5
27355,2024-10-15T00:00:00,SEBZE,PAZI,adet,10.0,20.0,15
27356,2024-10-15T00:00:00,SEBZE,BİBER  KIL ACI,kg,25.0,80.0,52.5
27357,2024-10-15T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,30.0,50.0,40
27358,2024-10-15T00:00:00,SEBZE,DOMATES (DİĞER),kg,20.0,45.0,32.5
27359,2024-10-15T00:00:00,SEBZE,SALATALIK ,kg,15.0,35.0,25
27360,2024-10-15T00:00:00,SEBZE,DOMATES  SALKIM,kg,15.0,50.0,32.5
27361,2024-10-15T00:00:00,SEBZE,MARUL KIVIRCIK,adet,10.0,35.0,22.5
27362,2024-10-15T00:00:00,SEBZE,ACUR,kg,15.0,40.0,27.5
27363,2024-10-15T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,5.0,15.0,10
27364,2024-10-15T00:00:00,İTHAL,MANGO,adet,35.0,70.0,52.5
27365,2024-10-15T00:00:00,MEYVE,ARMUT  DEVECI,kg,20.0,50.0,35
27366,2024-10-15T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,35.0,22.5
27367,2024-10-16T00:00:00,SEBZE,KARPUZ,kg,5.0,15.0,10
27368,2024-10-16T00:00:00,MEYVE,ELMA  GALA,kg,10.0,40.0,25
27369,2024-10-16T00:00:00,MEYVE,NAR,kg,15.0,30.0,22.5
27370,2024-10-16T00:00:00,MEYVE,MANDALİNA,kg,15.0,35.0,25
27371,2024-10-16T00:00:00,MEYVE,MUZ  YERLI,kg,35.0,60.0,47.5
27372,2024-10-16T00:00:00,MEYVE,PORTAKAL  ,kg,15.0,30.0,22.5
27373,2024-10-16T00:00:00,MEYVE,LİMON DİĞER ,kg,20.0,40.0,30
27374,2024-10-16T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
27375,2024-10-16T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
27376,2024-10-16T00:00:00,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
27377,2024-10-16T00:00:00,SEBZE,Y.TERE,bağ,3.0,7.0,5
27378,2024-10-16T00:00:00,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
27379,2024-10-16T00:00:00,MEYVE,INCIR,kg,40.0,100.0,70
27380,2024-10-16T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,40.0,25
27381,2024-10-16T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,40.0,25
27382,2024-10-16T00:00:00,MEYVE,ELMA  GOLDEN,kg,10.0,30.0,20
27383,2024-10-16T00:00:00,MEYVE,ARMUT  DİĞER,kg,15.0,45.0,30
27384,2024-10-16T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,20.0,15
27385,2024-10-16T00:00:00,İTHAL,AVAKADO,adet,25.0,55.0,40
27386,2024-10-16T00:00:00,İTHAL,ANANAS,adet,35.0,75.0,55
27387,2024-10-16T00:00:00,İTHAL,MUZ  ITHAL,kg,45.0,80.0,62.5
27388,2024-10-16T00:00:00,MEYVE,NEKTARIN KIRMIZI,kg,20.0,55.0,37.5
27389,2024-10-16T00:00:00,SEBZE,BROKOLI,kg,20.0,45.0,32.5
27390,2024-10-16T00:00:00,MEYVE,CENNET ELMASI,kg,15.0,50.0,32.5
27391,2024-10-16T00:00:00,MEYVE,ŞEFTALI,kg,20.0,60.0,40
27392,2024-10-16T00:00:00,SEBZE,Y.REYHAN,adet,8.0,20.0,14
27393,2024-10-16T00:00:00,SEBZE,BAMYA,kg,50.0,110.0,80
27394,2024-10-16T00:00:00,SEBZE,BORULCE,kg,50.0,90.0,70
27395,2024-10-16T00:00:00,SEBZE,BİBER  SİVRİ,kg,20.0,60.0,40
27396,2024-10-16T00:00:00,SEBZE,BİBER  DOLMA,kg,15.0,55.0,35
27397,2024-10-16T00:00:00,SEBZE,FASULYE   AYSE,kg,40.0,80.0,60
27398,2024-10-16T00:00:00,SEBZE,FASULYE   CALI,kg,30.0,75.0,52.5
27399,2024-10-16T00:00:00,SEBZE,BARBUNYA TAZE,kg,45.0,90.0,67.5
27400,2024-10-16T00:00:00,SEBZE,HAVUÇ,kg,10.0,20.0,15
27401,2024-10-16T00:00:00,SEBZE,ISPANAK,kg,15.0,30.0,22.5
27402,2024-10-16T00:00:00,SEBZE,KABAK TAZE,kg,15.0,40.0,27.5
27403,2024-10-16T00:00:00,SEBZE,KABAK  BAL,kg,5.0,20.0,12.5
27404,2024-10-16T00:00:00,SEBZE,KEREVIZ,kg,15.0,35.0,25
27405,2024-10-16T00:00:00,SEBZE,MARUL,adet,10.0,35.0,22.5
27406,2024-10-16T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,35.0,23
27407,2024-10-16T00:00:00,SEBZE,PATLICAN TOPAN,kg,12.0,35.0,23.5
27408,2024-10-16T00:00:00,SEBZE,PATATES DİĞER,kg,8.0,15.0,11.5
27409,2024-10-16T00:00:00,SEBZE,PANCAR,kg,8.0,15.0,11.5
27410,2024-10-16T00:00:00,SEBZE,SOĞAN   TAZE,kg,15.0,35.0,25
27411,2024-10-16T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,18.0,13
27412,2024-10-16T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,5.0,15.0,10
27413,2024-10-16T00:00:00,SEBZE,KARNABAHAR,kg,15.0,35.0,25
27414,2024-10-16T00:00:00,SEBZE,TURP  KIRMIZI,kg,10.0,20.0,15
27415,2024-10-16T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
27416,2024-10-16T00:00:00,SEBZE,SEMIZ OTU,adet,5.0,10.0,7.5
27417,2024-10-16T00:00:00,SEBZE,SARIMSAK  KURU,kg,60.0,140.0,100
27418,2024-10-16T00:00:00,SEBZE,PATATES  CALMA,kg,10.0,18.0,14
27419,2024-10-16T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,15.0,65.0,40
27420,2024-10-16T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,35.0,23.5
27421,2024-10-16T00:00:00,SEBZE,MANTAR,kg,45.0,100.0,72.5
27422,2024-10-16T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
27423,2024-10-16T00:00:00,SEBZE,BİBER KIRMIZI,kg,20.0,65.0,42.5
27424,2024-10-16T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,20.0,12.5
27425,2024-10-16T00:00:00,SEBZE,PIRASA,kg,10.0,25.0,17.5
27426,2024-10-16T00:00:00,SEBZE,PAZI,adet,10.0,20.0,15
27427,2024-10-16T00:00:00,SEBZE,BİBER  KIL ACI,kg,25.0,80.0,52.5
27428,2024-10-16T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,30.0,50.0,40
27429,2024-10-16T00:00:00,SEBZE,DOMATES (DİĞER),kg,20.0,45.0,32.5
27430,2024-10-16T00:00:00,SEBZE,SALATALIK ,kg,15.0,35.0,25
27431,2024-10-16T00:00:00,SEBZE,DOMATES  SALKIM,kg,15.0,55.0,35
27432,2024-10-16T00:00:00,SEBZE,MARUL KIVIRCIK,adet,10.0,35.0,22.5
27433,2024-10-16T00:00:00,SEBZE,ACUR,kg,15.0,40.0,27.5
27434,2024-10-16T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,5.0,15.0,10
27435,2024-10-16T00:00:00,İTHAL,MANGO,adet,35.0,70.0,52.5
27436,2024-10-16T00:00:00,MEYVE,ARMUT  DEVECI,kg,20.0,50.0,35
27437,2024-10-16T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,35.0,22.5
27438,2024-10-16T00:00:00,SEBZE,DOMATES CHERRY,kg,25.0,65.0,45
27439,2024-10-16T00:00:00,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,20.0,12.5
27440,2024-10-16T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,50.0,32.5
27441,2024-10-16T00:00:00,MEYVE,KIVI  ,kg,60.0,110.0,85
27442,2024-10-16T00:00:00,İTHAL,ZENCEFİL,kg,80.0,180.0,130
27443,2024-10-16T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
27444,2024-10-16T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,35.0,25
27445,2024-10-16T00:00:00,SEBZE,SALATALIK  SİLOR,kg,12.0,40.0,26
27446,2024-10-16T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,20.0,55.0,37.5
27447,2024-10-16T00:00:00,MEYVE,HÜNNAP,kg,20.0,50.0,35
27448,2024-10-16T00:00:00,MEYVE,ELMA  ARJANTİN,kg,15.0,35.0,25
27449,2024-10-16T00:00:00,MEYVE,ARMUT AKÇA,kg,20.0,45.0,32.5
27450,2024-10-16T00:00:00,SEBZE,SALATALIK   KORNİŞON,kg,20.0,50.0,35
27451,2024-10-16T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,30.0,55.0,42.5
27452,2024-10-16T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,30.0,50.0,40
27453,2024-10-16T00:00:00,SEBZE,BİBER SALÇALIK,kg,10.0,25.0,17.5
27454,2024-10-16T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,60.0,40
27455,2024-10-16T00:00:00,SEBZE,DOMATES PEMBE,kg,15.0,55.0,35
27456,2024-10-16T00:00:00,MEYVE,LİMON LAMAS,kg,15.0,40.0,27.5
27457,2024-10-16T00:00:00,SEBZE,PATATES TAZE,kg,8.0,20.0,14
27458,2024-10-16T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
27459,2024-10-16T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,25.0,60.0,42.5
27460,2024-10-16T00:00:00,SEBZE,FASULYE CİNO,kg,30.0,50.0,40
27461,2024-10-16T00:00:00,SEBZE,DOMATES (KOKTEYL),kg,20.0,60.0,40
27462,2024-10-16T00:00:00,SEBZE,BİBER SİVRİ (DİĞER),kg,20.0,50.0,35
27463,2024-10-16T00:00:00,SEBZE,HAVUÇ BEYPAZARI,kg,8.0,15.0,11.5
27464,2024-10-16T00:00:00,SEBZE,KAVUN KIRKAĞAÇ,kg,7.0,15.0,11
27465,2024-10-16T00:00:00,SEBZE,SOĞAN MOR,kg,15.0,30.0,22.5
27466,2024-10-16T00:00:00,SEBZE,TURP DİĞER,kg,6.0,15.0,10.5
27467,2024-10-16T00:00:00,SEBZE,SALATALIK ÇENGELKÖY,kg,15.0,40.0,27.5
27468,2024-10-16T00:00:00,MEYVE,AYVA,kg,30.0,45.0,37.5
27469,2024-10-16T00:00:00,MEYVE,ARMUT  S.MARIA,kg,25.0,50.0,37.5
27470,2024-10-16T00:00:00,MEYVE,ELMA  DİĞER,kg,15.0,30.0,22.5
27471,2024-10-16T00:00:00,MEYVE,CILEK,kg,50.0,130.0,90
27472,2024-10-16T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,35.0,25
27473,2024-10-16T00:00:00,MEYVE,GREYFURT,kg,15.0,35.0,25
27474,2024-10-16T00:00:00,SEBZE,KAVUN DİĞER,kg,8.0,15.0,11.5
27475,2024-10-17T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,40.0,25
27476,2024-10-17T00:00:00,MEYVE,ELMA  GOLDEN,kg,10.0,30.0,20
27477,2024-10-17T00:00:00,MEYVE,ARMUT  DİĞER,kg,15.0,45.0,30
27478,2024-10-17T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,20.0,15
27479,2024-10-17T00:00:00,İTHAL,AVAKADO,adet,25.0,55.0,40
27480,2024-10-17T00:00:00,İTHAL,ANANAS,adet,35.0,75.0,55
27481,2024-10-17T00:00:00,İTHAL,MUZ  ITHAL,kg,45.0,80.0,62.5
27482,2024-10-17T00:00:00,MEYVE,NEKTARIN KIRMIZI,kg,20.0,55.0,37.5
27483,2024-10-17T00:00:00,SEBZE,BROKOLI,kg,20.0,45.0,32.5
27484,2024-10-17T00:00:00,MEYVE,CENNET ELMASI,kg,15.0,50.0,32.5
27485,2024-10-17T00:00:00,MEYVE,ŞEFTALI,kg,20.0,60.0,40
27486,2024-10-17T00:00:00,SEBZE,Y.REYHAN,adet,8.0,20.0,14
27487,2024-10-17T00:00:00,SEBZE,BAMYA,kg,50.0,100.0,75
27488,2024-10-17T00:00:00,SEBZE,BORULCE,kg,50.0,90.0,70
27489,2024-10-17T00:00:00,SEBZE,BİBER  SİVRİ,kg,20.0,60.0,40
27490,2024-10-17T00:00:00,SEBZE,BİBER  DOLMA,kg,15.0,55.0,35
27491,2024-10-17T00:00:00,SEBZE,FASULYE   AYSE,kg,40.0,80.0,60
27492,2024-10-17T00:00:00,SEBZE,FASULYE   CALI,kg,30.0,75.0,52.5
27493,2024-10-17T00:00:00,SEBZE,BARBUNYA TAZE,kg,45.0,90.0,67.5
27494,2024-10-17T00:00:00,SEBZE,HAVUÇ,kg,10.0,20.0,15
27495,2024-10-17T00:00:00,SEBZE,ISPANAK,kg,15.0,30.0,22.5
27496,2024-10-17T00:00:00,SEBZE,KABAK TAZE,kg,15.0,40.0,27.5
27497,2024-10-17T00:00:00,SEBZE,KABAK  BAL,kg,5.0,20.0,12.5
27498,2024-10-17T00:00:00,SEBZE,KEREVIZ,kg,15.0,35.0,25
27499,2024-10-17T00:00:00,SEBZE,MARUL,adet,10.0,35.0,22.5
27500,2024-10-17T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,35.0,23
27501,2024-10-17T00:00:00,SEBZE,PATLICAN TOPAN,kg,12.0,35.0,23.5
27502,2024-10-17T00:00:00,SEBZE,PATATES DİĞER,kg,8.0,15.0,11.5
27503,2024-10-17T00:00:00,SEBZE,PANCAR,kg,8.0,15.0,11.5
27504,2024-10-17T00:00:00,SEBZE,SOĞAN   TAZE,kg,15.0,35.0,25
27505,2024-10-17T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,18.0,13
27506,2024-10-17T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,5.0,15.0,10
27507,2024-10-17T00:00:00,SEBZE,KARNABAHAR,kg,15.0,35.0,25
27508,2024-10-17T00:00:00,SEBZE,TURP  KIRMIZI,kg,10.0,20.0,15
27509,2024-10-17T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
27510,2024-10-17T00:00:00,SEBZE,SEMIZ OTU,adet,5.0,10.0,7.5
27511,2024-10-17T00:00:00,SEBZE,SARIMSAK  KURU,kg,60.0,140.0,100
27512,2024-10-17T00:00:00,SEBZE,PATATES  CALMA,kg,10.0,18.0,14
27513,2024-10-17T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,15.0,65.0,40
27514,2024-10-17T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,35.0,23.5
27515,2024-10-17T00:00:00,SEBZE,MANTAR,kg,45.0,100.0,72.5
27516,2024-10-17T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
27517,2024-10-17T00:00:00,SEBZE,BİBER KIRMIZI,kg,20.0,65.0,42.5
27518,2024-10-17T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,20.0,12.5
27519,2024-10-17T00:00:00,SEBZE,PIRASA,kg,10.0,25.0,17.5
27520,2024-10-17T00:00:00,SEBZE,PAZI,adet,10.0,20.0,15
27521,2024-10-17T00:00:00,SEBZE,BİBER  KIL ACI,kg,25.0,80.0,52.5
27522,2024-10-17T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,30.0,50.0,40
27523,2024-10-17T00:00:00,SEBZE,DOMATES (DİĞER),kg,20.0,45.0,32.5
27524,2024-10-17T00:00:00,SEBZE,SALATALIK ,kg,15.0,35.0,25
27525,2024-10-17T00:00:00,SEBZE,DOMATES  SALKIM,kg,15.0,55.0,35
27526,2024-10-17T00:00:00,SEBZE,MARUL KIVIRCIK,adet,10.0,35.0,22.5
27527,2024-10-17T00:00:00,SEBZE,ACUR,kg,15.0,30.0,22.5
27528,2024-10-17T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,5.0,15.0,10
27529,2024-10-17T00:00:00,İTHAL,MANGO,adet,35.0,70.0,52.5
27530,2024-10-17T00:00:00,MEYVE,ARMUT  DEVECI,kg,20.0,50.0,35
27531,2024-10-17T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,35.0,22.5
27532,2024-10-17T00:00:00,SEBZE,DOMATES CHERRY,kg,25.0,60.0,42.5
27533,2024-10-17T00:00:00,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,20.0,12.5
27534,2024-10-17T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,50.0,32.5
27535,2024-10-17T00:00:00,MEYVE,KIVI  ,kg,60.0,110.0,85
27536,2024-10-17T00:00:00,İTHAL,ZENCEFİL,kg,80.0,180.0,130
27537,2024-10-17T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
27538,2024-10-17T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,40.0,27.5
27539,2024-10-17T00:00:00,SEBZE,SALATALIK  SİLOR,kg,12.0,40.0,26
27540,2024-10-17T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,20.0,55.0,37.5
27541,2024-10-17T00:00:00,MEYVE,HÜNNAP,kg,20.0,50.0,35
27542,2024-10-17T00:00:00,MEYVE,ELMA  ARJANTİN,kg,15.0,35.0,25
27543,2024-10-17T00:00:00,MEYVE,ARMUT AKÇA,kg,20.0,45.0,32.5
27544,2024-10-17T00:00:00,SEBZE,SALATALIK   KORNİŞON,kg,20.0,50.0,35
27545,2024-10-17T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,30.0,55.0,42.5
27546,2024-10-17T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,30.0,50.0,40
27547,2024-10-17T00:00:00,SEBZE,BİBER SALÇALIK,kg,10.0,25.0,17.5
27548,2024-10-17T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,60.0,40
27549,2024-10-17T00:00:00,SEBZE,DOMATES PEMBE,kg,15.0,55.0,35
27550,2024-10-17T00:00:00,MEYVE,LİMON LAMAS,kg,15.0,40.0,27.5
27551,2024-10-17T00:00:00,SEBZE,PATATES TAZE,kg,8.0,20.0,14
27552,2024-10-17T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
27553,2024-10-17T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,25.0,60.0,42.5
27554,2024-10-17T00:00:00,SEBZE,FASULYE CİNO,kg,30.0,50.0,40
27555,2024-10-17T00:00:00,SEBZE,DOMATES (KOKTEYL),kg,20.0,60.0,40
27556,2024-10-17T00:00:00,SEBZE,BİBER SİVRİ (DİĞER),kg,20.0,50.0,35
27557,2024-10-17T00:00:00,SEBZE,HAVUÇ BEYPAZARI,kg,8.0,15.0,11.5
27558,2024-10-17T00:00:00,SEBZE,KAVUN KIRKAĞAÇ,kg,7.0,15.0,11
27559,2024-10-17T00:00:00,SEBZE,SOĞAN MOR,kg,15.0,30.0,22.5
27560,2024-10-17T00:00:00,SEBZE,TURP DİĞER,kg,6.0,15.0,10.5
27561,2024-10-17T00:00:00,SEBZE,SALATALIK ÇENGELKÖY,kg,15.0,40.0,27.5
27562,2024-10-17T00:00:00,MEYVE,AYVA,kg,30.0,50.0,40
27563,2024-10-17T00:00:00,MEYVE,ARMUT  S.MARIA,kg,25.0,50.0,37.5
27564,2024-10-17T00:00:00,MEYVE,ELMA  DİĞER,kg,15.0,30.0,22.5
27565,2024-10-17T00:00:00,MEYVE,CILEK,kg,50.0,130.0,90
27566,2024-10-17T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,35.0,25
27567,2024-10-17T00:00:00,MEYVE,GREYFURT,kg,15.0,35.0,25
27568,2024-10-17T00:00:00,SEBZE,KAVUN DİĞER,kg,8.0,15.0,11.5
27569,2024-10-17T00:00:00,SEBZE,KARPUZ,kg,5.0,15.0,10
27570,2024-10-17T00:00:00,MEYVE,ELMA  GALA,kg,10.0,40.0,25
27571,2024-10-17T00:00:00,MEYVE,NAR,kg,15.0,30.0,22.5
27572,2024-10-17T00:00:00,MEYVE,MANDALİNA,kg,15.0,35.0,25
27573,2024-10-17T00:00:00,MEYVE,MUZ  YERLI,kg,35.0,60.0,47.5
27574,2024-10-17T00:00:00,MEYVE,PORTAKAL  ,kg,15.0,30.0,22.5
27575,2024-10-17T00:00:00,MEYVE,LİMON DİĞER ,kg,20.0,40.0,30
27576,2024-10-17T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
27577,2024-10-17T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
27578,2024-10-17T00:00:00,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
27579,2024-10-17T00:00:00,SEBZE,Y.TERE,bağ,3.0,7.0,5
27580,2024-10-17T00:00:00,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
27581,2024-10-17T00:00:00,MEYVE,ERİK  ANJELIKA,kg,10.0,40.0,25
27582,2024-10-18T00:00:00,SEBZE,DOMATES CHERRY,kg,25.0,55.0,40
27583,2024-10-18T00:00:00,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,20.0,12.5
27584,2024-10-18T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,50.0,32.5
27585,2024-10-18T00:00:00,MEYVE,KIVI  ,kg,60.0,110.0,85
27586,2024-10-18T00:00:00,İTHAL,ZENCEFİL,kg,80.0,180.0,130
27587,2024-10-18T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
27588,2024-10-18T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,40.0,27.5
27589,2024-10-18T00:00:00,SEBZE,SALATALIK  SİLOR,kg,12.0,40.0,26
27590,2024-10-18T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,20.0,55.0,37.5
27591,2024-10-18T00:00:00,MEYVE,HÜNNAP,kg,20.0,50.0,35
27592,2024-10-18T00:00:00,MEYVE,ELMA  ARJANTİN,kg,15.0,35.0,25
27593,2024-10-18T00:00:00,MEYVE,ARMUT AKÇA,kg,20.0,45.0,32.5
27594,2024-10-18T00:00:00,SEBZE,SALATALIK   KORNİŞON,kg,20.0,50.0,35
27595,2024-10-18T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,30.0,55.0,42.5
27596,2024-10-18T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,30.0,50.0,40
27597,2024-10-18T00:00:00,MEYVE,AYVA,kg,30.0,50.0,40
27598,2024-10-18T00:00:00,MEYVE,ARMUT  S.MARIA,kg,25.0,50.0,37.5
27599,2024-10-18T00:00:00,MEYVE,ELMA  DİĞER,kg,15.0,30.0,22.5
27600,2024-10-18T00:00:00,MEYVE,CILEK,kg,50.0,120.0,85
